@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs9" NUMERIC
@ATTRIBUTE "FileName" {augusta.wav,test.wav}
@DATA
5.456E2,1.012E-1,1.744E-4,4.17E4,1.521E-4,3.312E-2,?,1.002E3,?,?,?,-9.699E-1,9.071E-1,-4.214E-1,7.046E-3,1.273E-1,4.058E-1,-1.793E-1,-2.982E-2,1.705E-1,0E0,2.531E-1,1.164E3,1.436E6,5.166E9,2.798E13,-1.578E3,3.633E2,5.218E0,-1.297E5,-1.878E3,-4.772E1,9.343E7,1.278E4,1.835E2,2.668E2,test.wav
5.85E2,9.631E-2,1.738E-4,6.123E4,3.273E-5,1.827E-2,?,1.158E3,?,?,?,-9.561E-1,8.296E-1,6.194E-3,-7.053E-2,-1.3E-1,4.091E-1,6.643E-2,1.763E-2,-1.086E-1,0E0,7.54E-2,1.141E3,1.578E6,6.175E9,3.36E13,-1.563E3,3.679E2,5.258E0,-1.33E5,-1.916E3,-5.049E1,9.7E7,1.305E4,1.866E2,2.814E2,test.wav
6.989E2,1.311E-1,1.221E-4,4.484E4,1.32E-4,3.098E-2,?,1.326E3,?,?,?,-9.549E-1,8.979E-1,-2.417E-1,-1.076E-1,-5.059E-5,4.179E-1,-1.031E-1,7.234E-2,-4.786E-2,0E0,3.198E-1,1.201E3,1.21E6,4.159E9,2.225E13,-1.54E3,3.724E2,5.231E0,-1.363E5,-1.93E3,-5.393E1,1.007E8,1.326E4,1.862E2,2.835E2,test.wav
4.965E2,8.032E-2,1.363E-4,5.546E4,2.168E-5,1.483E-2,?,1.094E3,?,?,?,-9.769E-1,8.578E-1,-1.571E-1,4.781E-1,5.72E-2,-3.342E-2,-2.044E-2,2.733E-1,-2.012E-1,0E0,5.147E-2,1.161E3,1.945E6,6.783E9,3.518E13,-1.552E3,3.769E2,5.24E0,-1.396E5,-1.957E3,-5.741E1,1.044E8,1.34E4,1.863E2,2.92E2,test.wav
4.362E2,7.605E-2,2.95E-5,3.713E4,6.465E-5,1.651E-2,?,1.091E3,?,?,?,-9.794E-1,8.802E-1,-2.037E-1,4.63E-1,7.541E-2,-4.579E-2,9.373E-2,2.039E-1,-2.812E-1,0E0,8.592E-2,1.117E3,1.931E6,6.859E9,3.637E13,-1.572E3,3.813E2,5.297E0,-1.43E5,-2.002E3,-6.105E1,1.081E8,1.372E4,1.907E2,3.086E2,test.wav
6.87E2,1.162E-1,4.122E-5,4.035E4,4.929E-5,8.248E-3,?,1.421E3,?,?,?,-9.502E-1,7.537E-1,-3.019E-2,-1.51E-1,9.266E-2,2.793E-1,1.775E-2,-6.959E-2,-2.272E-1,0E0,1.65E-1,1.449E3,2.391E6,8.528E9,4.787E13,-1.541E3,3.858E2,5.353E0,-1.464E5,-2.047E3,-6.474E1,1.121E8,1.397E4,1.938E2,3.243E2,test.wav
7.654E2,1.008E-1,1.559E-5,2.846E4,3.134E-5,5.767E-3,?,2.239E3,?,?,?,-9.323E-1,3.754E-1,9.698E-2,1.796E-1,3.254E-1,2.16E-1,-9.319E-2,5.043E-2,1.043E-1,0E0,1.192E-1,1.983E3,4.262E6,1.232E10,6.986E13,-1.542E3,3.904E2,5.447E0,-1.499E5,-2.108E3,-6.843E1,1.161E8,1.448E4,2.021E2,3.508E2,test.wav
8.115E2,9.18E-2,7.955E-6,3.137E4,3.235E-5,8.405E-3,?,1.705E3,?,?,?,-9.292E-1,2.689E-1,2.558E-1,4.592E-1,2.948E-1,1.712E-1,-9.316E-2,1.478E-1,-2.935E-1,0E0,1.04E-1,2.269E3,5.272E6,1.258E10,7.219E13,-1.562E3,3.948E2,5.59E0,-1.534E5,-2.188E3,-7.249E1,1.202E8,1.507E4,2.134E2,3.916E2,test.wav
1.658E3,3.163E-1,1.151E-4,1.811E4,1.127E-4,2.358E-2,?,2.378E3,?,?,?,-7.989E-1,2.411E-1,1.642E-1,4.962E-1,-3.126E-2,3.577E-1,-2.861E-2,3.508E-1,2.884E-2,0E0,5.226E-1,3.185E3,4.423E6,3.943E9,3.676E13,-1.559E3,3.993E2,5.707E0,-1.569E5,-2.26E3,-7.688E1,1.243E8,1.533E4,2.19E2,4.297E2,test.wav
1.359E3,2.062E-1,1.004E-4,3.141E4,1.391E-4,3.354E-2,?,2.363E3,?,?,?,-8.587E-1,6.365E-1,6.089E-2,3.713E-1,2.923E-1,2.913E-2,2.455E-1,6.582E-2,-3.978E-3,0E0,5.014E-1,2.654E3,3.632E6,7.506E9,4.482E13,-1.558E3,4.038E2,5.864E0,-1.605E5,-2.349E3,-8.149E1,1.286E8,1.569E4,2.278E2,4.828E2,test.wav
1.099E3,1.259E-1,2.051E-4,4.57E4,2.065E-4,4.455E-2,?,2.403E3,?,?,?,-8.806E-1,7.222E-1,1.882E-1,2.451E-1,5.212E-2,1.164E-1,6.148E-2,1.227E-1,2.586E-1,0E0,4.465E-1,2.333E3,4.08E6,9.848E9,5.533E13,-1.529E3,4.084E2,6.031E0,-1.642E5,-2.443E3,-8.621E1,1.331E8,1.602E4,2.366E2,5.415E2,test.wav
1.212E3,1.868E-1,1.115E-3,5.197E4,3.379E-4,6.555E-2,?,2.715E3,?,?,?,-8.6E-1,7.367E-1,1.079E-1,5.642E-2,-2.485E-1,-3.312E-1,-1.855E-1,-7.142E-3,-2.182E-1,0E0,6.925E-1,2.252E3,4.024E6,1.043E10,5.996E13,-1.487E3,4.131E2,6.329E0,-1.68E5,-2.594E3,-9.127E1,1.377E8,1.67E4,2.559E2,6.44E2,test.wav
1.045E3,1.847E-1,7.281E-4,3.873E4,3.175E-4,6.952E-2,?,2.437E3,?,?,?,-8.883E-1,7.508E-1,5.99E-3,-7.141E-2,-2.41E-1,-3.482E-1,-2.68E-1,-1.784E-1,-5.66E-2,0E0,7.225E-1,2.111E3,4.395E6,1.16E10,6.802E13,-1.443E3,4.179E2,6.747E0,-1.72E5,-2.798E3,-9.627E1,1.427E8,1.814E4,2.929E2,7.927E2,test.wav
5.662E2,1.503E-1,1.192E-3,3.401E4,3.632E-4,7.944E-2,?,1.613E3,?,?,?,-9.51E-1,6.125E-1,-1.762E-1,1.038E-1,-2.78E-2,-3.229E-1,-3.935E-1,-6.238E-2,1.272E-1,0E0,7.452E-1,1.785E3,3.84E6,1.086E10,6.165E13,-1.36E3,4.229E2,7.135E0,-1.762E5,-2.994E3,-1.014E2,1.479E8,1.966E4,3.318E2,9.428E2,test.wav
8.2E2,1.661E-1,9.592E-4,4.97E4,4.017E-4,9.097E-2,?,1.868E3,?,?,?,-9.4E-1,7.617E-1,-1.825E-3,-2.463E-1,-3.147E-1,-3.95E-1,-3.083E-1,6.417E-3,2.099E-1,0E0,6.377E-1,1.599E3,3.914E6,1.295E10,7.431E13,-1.28E3,4.279E2,7.516E0,-1.804E5,-3.191E3,-1.065E2,1.533E8,2.14E4,3.759E2,1.101E3,test.wav
2.631E2,4.089E-2,1.563E-3,4.719E4,4.856E-4,9.649E-2,?,1.098E3,?,?,?,-9.78E-1,5.844E-1,-3.335E-2,3.603E-2,-1.262E-1,-3.266E-1,-4.023E-1,2.718E-1,3.482E-1,0E0,6.713E-1,1.266E3,3.556E6,1.367E10,7.83E13,-1.234E3,4.332E2,7.878E0,-1.849E5,-3.386E3,-1.117E2,1.59E8,2.342E4,4.26E2,1.263E3,test.wav
1.753E2,3.101E-2,1.63E-3,5.33E4,7.664E-4,1.434E-1,?,7.2E2,?,?,?,-9.914E-1,5.757E-1,6.668E-2,6.074E-2,8.41E-2,-2.285E-1,-4.113E-1,3.863E-1,3.686E-1,0E0,7.763E-1,8.521E2,2.192E6,9.931E9,5.88E13,-1.166E3,4.384E2,8.272E0,-1.894E5,-3.597E3,-1.169E2,1.649E8,2.58E4,4.869E2,1.444E3,test.wav
2.603E2,3.442E-2,2.662E-3,4.959E4,4.498E-4,9.582E-2,?,8.21E2,?,?,?,-9.901E-1,7.576E-1,-3.573E-2,-1.381E-1,-8.505E-2,-2.11E-1,-2.032E-1,5.122E-1,3.877E-1,0E0,5.469E-1,7.232E2,1.505E6,6.964E9,4.194E13,-1.086E3,4.435E2,8.671E0,-1.939E5,-3.814E3,-1.218E2,1.707E8,2.813E4,5.5E2,1.632E3,test.wav
2.172E2,3.247E-2,1.026E-3,4.194E4,1.439E-4,3.045E-2,?,6.83E2,?,?,?,-9.866E-1,8.528E-1,-2.99E-1,-4.666E-1,-5.617E-2,8.778E-2,1.084E-1,2.277E-1,2.653E-1,0E0,2.014E-1,7.71E2,1.938E6,9.546E9,5.895E13,-1.055E3,4.483E2,9.078E0,-1.981E5,-4.036E3,-1.262E2,1.764E8,3.05E4,6.176E2,1.825E3,test.wav
1.145E3,1.86E-1,1.291E-4,4.277E4,9.211E-5,2.507E-2,?,2.048E3,?,?,?,-8.553E-1,8.499E-1,-1.161E-1,6.082E-2,-1.491E-1,-1.181E-2,-2.32E-1,-1.359E-1,-2.695E-1,0E0,1.907E-1,1.987E3,3.464E6,9.239E9,5.292E13,-1.03E3,4.528E2,9.476E0,-2.021E5,-4.254E3,-1.3E2,1.818E8,3.277E4,6.859E2,2.012E3,test.wav
1.691E3,2.473E-1,2.115E-3,4.78E4,5.115E-4,1.004E-1,?,3.388E3,?,?,?,-7.952E-1,8.269E-1,-1.328E-1,-2.556E-1,-5.587E-1,2.383E-2,-4.103E-2,-1.03E-1,1.095E-1,0E0,9.6E-1,2.289E3,3.421E6,7.867E9,4.649E13,-9.979E2,4.572E2,9.905E0,-2.061E5,-4.49E3,-1.34E2,1.872E8,3.514E4,7.612E2,2.217E3,test.wav
8.163E2,1.991E-1,2.251E-3,4.824E4,4.896E-4,1.136E-1,?,2.175E3,?,?,?,-9.141E-1,7.018E-1,-3.491E-1,-1.233E-1,-4.957E-1,-2.122E-1,-7.701E-2,-6.429E-2,1.695E-1,0E0,1.001E0,1.796E3,3.334E6,9.206E9,5.301E13,-9.596E2,4.616E2,1.021E1,-2.101E5,-4.673E3,-1.368E2,1.927E8,3.657E4,8.088E2,2.362E3,test.wav
3.429E2,6.445E-2,1.254E-3,5.201E4,5.699E-4,1.328E-1,?,1.279E3,?,?,?,-9.694E-1,6.712E-1,-4.611E-1,-5.777E-2,-3.422E-1,-1.128E-1,-1.13E-1,3.438E-2,2.554E-1,0E0,9.246E-1,1.328E3,2.71E6,8.748E9,4.892E13,-9.368E2,4.661E2,1.044E1,-2.143E5,-4.825E3,-1.387E2,1.984E8,3.755E4,8.41E2,2.469E3,test.wav
3.758E2,1.549E-1,1.554E-3,3.807E4,5.606E-4,1.295E-1,?,1.179E3,?,?,?,-9.716E-1,7.601E-1,-3.163E-1,-2.535E-1,-3.777E-1,-2.47E-1,4.25E-2,-1.248E-2,1.713E-1,0E0,1.039E0,1.406E3,3.299E6,1.164E10,6.722E13,-9.246E2,4.707E2,1.068E1,-2.186E5,-4.985E3,-1.407E2,2.044E8,3.889E4,8.824E2,2.581E3,test.wav
7.531E2,1.864E-1,3.346E-3,4.937E4,6.698E-4,1.389E-1,?,2.069E3,?,?,?,-9.276E-1,8.567E-1,-5.479E-1,-4.045E-1,-4.341E-1,5.703E-2,-2.797E-1,1.649E-2,2.536E-1,0E0,9.522E-1,1.247E3,2.594E6,9.338E9,5.291E13,-9.065E2,4.755E2,1.09E1,-2.231E5,-5.139E3,-1.421E2,2.107E8,4.055E4,9.293E2,2.677E3,test.wav
5.642E2,1.866E-1,1.974E-3,4.937E4,5.364E-4,1.262E-1,?,1.721E3,?,?,?,-9.507E-1,6.242E-1,-1.799E-1,-4.598E-2,-3.839E-1,-1.515E-1,-2.667E-1,4.238E-3,-4.196E-2,0E0,8.84E-1,1.466E3,3.597E6,1.233E10,7.021E13,-8.953E2,4.804E2,1.11E1,-2.277E5,-5.289E3,-1.434E2,2.173E8,4.264E4,9.856E2,2.766E3,test.wav
5.158E2,1.869E-1,1.656E-3,4.58E4,7.241E-4,1.536E-1,?,1.56E3,?,?,?,-9.533E-1,5.433E-1,-2.215E-1,-4.436E-2,-2.088E-1,-7.905E-2,-2.584E-1,-1.548E-1,-1.216E-1,0E0,1.018E0,1.73E3,4.548E6,1.401E10,8.218E13,-8.815E2,4.854E2,1.125E1,-2.325E5,-5.415E3,-1.439E2,2.242E8,4.47E4,1.036E3,2.82E3,test.wav
6.412E2,1.875E-1,1.658E-3,4.728E4,5.524E-4,1.214E-1,?,2.153E3,?,?,?,-9.304E-1,6.168E-1,-3.166E-1,2.833E-2,-2.332E-1,-6.5E-2,-3.311E-1,-1.991E-1,-2.058E-1,0E0,8.25E-1,1.639E3,4.031E6,1.223E10,7.058E13,-8.608E2,4.904E2,1.131E1,-2.374E5,-5.499E3,-1.431E2,2.313E8,4.642E4,1.071E3,2.819E3,test.wav
9.362E2,1.87E-1,1.487E-3,4.623E4,2.014E-4,5.143E-2,?,2.401E3,?,?,?,-8.908E-1,6.37E-1,-1.683E-1,-6.292E-2,-7.843E-2,-2.199E-1,-3.247E-1,-3.054E-1,-2.677E-1,0E0,3.836E-1,2.037E3,4.664E6,1.181E10,7.211E13,-8.381E2,4.952E2,1.129E1,-2.42E5,-5.542E3,-1.411E2,2.382E8,4.769E4,1.087E3,2.77E3,test.wav
1.161E3,1.863E-1,1.893E-4,4.63E4,9.984E-5,2.003E-2,?,2.52E3,?,?,?,-8.858E-1,7.355E-1,-3.554E-1,-1.008E-1,1.227E-1,-2.985E-1,-4.712E-1,-3.715E-1,-1.826E-1,0E0,1.339E-1,1.658E3,3.637E6,1.107E10,6.433E13,-8.271E2,4.994E2,1.117E1,-2.463E5,-5.531E3,-1.377E2,2.444E8,4.841E4,1.083E3,2.662E3,test.wav
3.831E2,5.2E-2,1.057E-4,4.556E4,8.32E-5,2.88E-2,?,1.499E3,?,?,?,-9.778E-1,8.081E-1,-1.925E-1,-5.883E-2,-2.386E-2,1.851E-1,2.684E-2,-4.202E-3,2.908E-1,0E0,1.348E-1,1.432E3,3.253E6,1.126E10,6.426E13,-8.483E2,5.035E2,1.09E1,-2.503E5,-5.442E3,-1.324E2,2.505E8,4.828E4,1.045E3,2.474E3,test.wav
3.913E2,4.7E-2,8.043E-4,4.573E4,3.149E-4,6.278E-2,?,9.55E2,?,?,?,-9.812E-1,7.703E-1,-1.987E-1,6.454E-2,-5.661E-2,2.339E-1,1.292E-1,2.826E-2,1.045E-1,0E0,4.24E-1,1.516E3,3.081E6,9.473E9,5.209E13,-8.667E2,5.076E2,1.059E1,-2.544E5,-5.328E3,-1.269E2,2.566E8,4.769E4,9.95E2,2.275E3,test.wav
6.775E2,1.062E-1,8.107E-4,4.983E4,1.49E-4,3.064E-2,?,1.51E3,?,?,?,-9.512E-1,7.488E-1,-4.309E-1,6.214E-2,1.816E-2,2.527E-1,8.03E-2,-2.244E-3,7.783E-2,0E0,3.005E-1,1.667E3,2.729E6,7.65E9,4.251E13,-9.132E2,5.115E2,1.04E1,-2.584E5,-5.277E3,-1.233E2,2.627E8,4.679E4,9.518E2,2.156E3,test.wav
4.978E2,1.039E-1,1.433E-4,4.79E4,1.064E-4,2.913E-2,?,1.23E3,?,?,?,-9.681E-1,7.694E-1,-5.2E-1,1.087E-1,-3.358E-2,3.014E-1,-1.463E-2,-1.018E-1,6.162E-2,0E0,2.112E-1,1.36E3,2.236E6,6.732E9,3.607E13,-9.51E2,5.155E2,1.022E1,-2.625E5,-5.224E3,-1.201E2,2.69E8,4.578E4,9.076E2,2.045E3,test.wav
5.729E2,1.74E-1,3.887E-4,4.828E4,2.725E-4,5.503E-2,?,1.391E3,?,?,?,-9.591E-1,7.612E-1,-5.036E-1,-1.182E-1,-1.266E-1,2.297E-1,-3.628E-3,-5.716E-2,1.022E-1,0E0,4.82E-1,1.553E3,2.757E6,8.276E9,4.58E13,-9.725E2,5.197E2,1.002E1,-2.668E5,-5.165E3,-1.172E2,2.756E8,4.489E4,8.657E2,1.936E3,test.wav
3.445E2,5.444E-2,2.066E-3,4.437E4,4.988E-4,8.568E-2,?,9.13E2,?,?,?,-9.81E-1,7.256E-1,-2.612E-1,5.354E-2,-1.08E-2,1.519E-1,-4.277E-2,-4.176E-2,3.434E-2,0E0,6.351E-1,1.445E3,3.056E6,9.949E9,5.569E13,-9.886E2,5.24E2,9.897E0,-2.712E5,-5.144E3,-1.149E2,2.825E8,4.414E4,8.337E2,1.865E3,test.wav
5.209E2,1.239E-1,1.961E-3,4.613E4,2.486E-4,6.233E-2,?,1.104E3,?,?,?,-9.668E-1,7.405E-1,-4.92E-1,-7.615E-2,-1.125E-2,2.198E-1,-3.068E-3,-9.296E-2,3.32E-2,0E0,4.693E-1,1.457E3,2.539E6,7.876E9,4.363E13,-1.01E3,5.285E2,9.807E0,-2.76E5,-5.142E3,-1.133E2,2.899E8,4.355E4,8.081E2,1.812E3,test.wav
5.048E2,1.238E-1,2.186E-4,4.702E4,2.721E-4,6.604E-2,?,1.178E3,?,?,?,-9.666E-1,7.418E-1,-5.854E-1,-3.967E-3,4.876E-2,2.521E-1,-8.377E-2,-1.086E-1,9.81E-2,0E0,4.695E-1,1.49E3,2.494E6,7.406E9,4.146E13,-1.028E3,5.332E2,9.749E0,-2.809E5,-5.157E3,-1.122E2,2.977E8,4.318E4,7.895E2,1.779E3,test.wav
3.571E2,5.2E-2,2.992E-4,4.806E4,2.605E-4,6.335E-2,?,8.46E2,?,?,?,-9.812E-1,7.887E-1,-5.018E-1,-1.746E-2,1.027E-1,2.088E-1,3.695E-2,-5.073E-2,1.197E-1,0E0,4.233E-1,1.139E3,1.902E6,6.443E9,3.539E13,-1.029E3,5.379E2,9.779E0,-2.859E5,-5.22E3,-1.12E2,3.058E8,4.298E4,7.814E2,1.785E3,test.wav
3.23E2,5.2E-2,1.192E-3,4.273E4,4.777E-4,8.745E-2,?,1.17E3,?,?,?,-9.789E-1,5.544E-1,-1.349E-1,9.993E-2,-8.95E-2,8.02E-2,6.182E-2,1.341E-1,6.852E-2,0E0,6.708E-1,1.557E3,3.099E6,9.196E9,5.153E13,-1.004E3,5.426E2,9.952E0,-2.909E5,-5.36E3,-1.134E2,3.139E8,4.319E4,7.922E2,1.855E3,test.wav
7.167E2,1.652E-1,2.136E-3,5.031E4,3.216E-4,7.113E-2,?,1.812E3,?,?,?,-9.317E-1,4.082E-1,-1.021E-1,2.958E-2,-7.037E-2,-1.222E-2,-3.713E-2,4.864E-2,8.527E-2,0E0,7.911E-1,2.25E3,4.487E6,1.025E10,6.352E13,-9.868E2,5.472E2,1.025E1,-2.96E5,-5.567E3,-1.165E2,3.22E8,4.437E4,8.309E2,1.989E3,test.wav
3.703E2,6.86E-2,6.861E-4,4.801E4,2.678E-4,6.931E-2,?,1.08E3,?,?,?,-9.718E-1,4.913E-1,-2.145E-1,-8.94E-2,-1.441E-1,2.145E-2,1.902E-1,4.132E-2,-8.149E-3,0E0,5.385E-1,1.756E3,3.884E6,1.117E10,6.437E13,-9.91E2,5.519E2,1.06E1,-3.01E5,-5.805E3,-1.205E2,3.303E8,4.619E4,8.869E2,2.156E3,test.wav
5.528E2,1.102E-1,2.608E-4,4.709E4,2.455E-4,5.293E-2,?,1.731E3,?,?,?,-9.402E-1,4.316E-1,-9.719E-2,-3.975E-2,-3.298E-1,5.837E-2,2.102E-1,3.567E-2,5.564E-2,0E0,5.361E-1,2.069E3,4.606E6,1.158E10,6.854E13,-9.675E2,5.564E2,1.084E1,-3.06E5,-5.986E3,-1.233E2,3.385E8,4.724E4,9.2E2,2.275E3,test.wav
1.567E2,2.295E-2,3.757E-4,4.503E4,3.19E-4,6.019E-2,?,6.36E2,?,?,?,-9.926E-1,6.847E-1,-1.284E-1,-4.956E-2,-1.047E-1,1.514E-1,2.35E-1,-9.563E-2,-2.654E-2,0E0,3.256E-1,1.102E3,2.375E6,8.829E9,4.98E13,-9.641E2,5.607E2,1.108E1,-3.109E5,-6.167E3,-1.262E2,3.466E8,4.868E4,9.616E2,2.399E3,test.wav
2.482E2,5.188E-2,3.696E-4,4.143E4,2.501E-4,4.978E-2,?,6.35E2,?,?,?,-9.873E-1,7.702E-1,-1.768E-1,-1.429E-1,-1.217E-2,1.339E-1,8.725E-2,-3.921E-3,2.917E-2,0E0,3.449E-1,1.207E3,2.674E6,1E10,5.717E13,-9.641E2,5.651E2,1.127E1,-3.158E5,-6.321E3,-1.284E2,3.549E8,5.093E4,1.015E3,2.496E3,test.wav
3.859E2,5.139E-2,1.191E-3,3.71E4,3.682E-4,6.084E-2,?,1.029E3,?,?,?,-9.778E-1,7.458E-1,-2.712E-1,2.351E-2,-7.575E-2,2.055E-1,1.164E-1,2.848E-2,1.325E-1,0E0,7.155E-1,1.269E3,2.442E6,8.228E9,4.512E13,-9.717E2,5.696E2,1.153E1,-3.208E5,-6.521E3,-1.319E2,3.634E8,5.294E4,1.072E3,2.642E3,test.wav
4.69E2,1.051E-1,9.85E-4,3.658E4,2.042E-4,4.398E-2,?,1.118E3,?,?,?,-9.766E-1,7.711E-1,-3.512E-1,9.019E-2,-8.278E-2,2.029E-1,5.536E-2,-3.291E-2,9.273E-2,0E0,4.223E-1,1.34E3,2.429E6,7.873E9,4.299E13,-9.807E2,5.74E2,1.185E1,-3.259E5,-6.755E3,-1.364E2,3.721E8,5.52E4,1.14E3,2.829E3,test.wav
2.855E2,4.614E-2,5.472E-4,5.06E4,3.284E-4,6.164E-2,?,7.99E2,?,?,?,-9.873E-1,8.395E-1,-3.818E-1,1.371E-1,-2.292E-2,1.968E-1,-5.803E-2,-1.103E-1,-7.181E-2,0E0,4.141E-1,1.035E3,1.779E6,5.959E9,3.128E13,-9.828E2,5.785E2,1.218E1,-3.31E5,-6.994E3,-1.413E2,3.809E8,5.784E4,1.217E3,3.027E3,test.wav
4.304E2,1.104E-1,5.744E-4,3.837E4,3.891E-4,8.251E-2,?,9.82E2,?,?,?,-9.759E-1,7.437E-1,-3.013E-1,5.814E-2,-5.27E-2,2.229E-1,-3.631E-2,-9.386E-2,-5.23E-2,0E0,6.921E-1,1.464E3,2.84E6,8.88E9,4.798E13,-9.797E2,5.83E2,1.251E1,-3.362E5,-7.24E3,-1.466E2,3.899E8,6.01E4,1.289E3,3.241E3,test.wav
3.343E2,5.2E-2,1.115E-3,4.955E4,4.643E-4,1.085E-1,?,8.61E2,?,?,?,-9.828E-1,7.304E-1,-2.08E-1,2.72E-2,-4.978E-2,9.34E-2,1.19E-1,4.327E-2,2.881E-2,0E0,7.636E-1,1.299E3,2.592E6,8.56E9,4.692E13,-9.671E2,5.876E2,1.279E1,-3.416E5,-7.461E3,-1.512E2,3.993E8,6.152E4,1.339E3,3.43E3,test.wav
3.635E2,5.225E-2,1.246E-3,4.528E4,4.289E-4,9.004E-2,?,8.46E2,?,?,?,-9.836E-1,7.518E-1,-2.012E-1,-5.745E-3,-7.393E-3,1.28E-1,1.028E-1,1.424E-1,1.57E-1,0E0,6.199E-1,1.261E3,2.581E6,8.691E9,4.764E13,-9.579E2,5.923E2,1.308E1,-3.47E5,-7.693E3,-1.558E2,4.089E8,6.274E4,1.385E3,3.627E3,test.wav
2.334E2,4.053E-2,1.239E-3,4.867E4,3.058E-4,6.653E-2,?,5.12E2,?,?,?,-9.938E-1,8.82E-1,-3.609E-1,1.377E-1,1.526E-1,2.144E-1,7.239E-2,-2.084E-2,1.242E-1,0E0,3.669E-1,8.428E2,1.489E6,5.529E9,3.024E13,-9.517E2,5.969E2,1.338E1,-3.525E5,-7.933E3,-1.605E2,4.186E8,6.398E4,1.434E3,3.832E3,test.wav
2.27E2,3.101E-2,7.823E-4,3.816E4,4.507E-4,7.973E-2,?,5.73E2,?,?,?,-9.936E-1,8.641E-1,-3.237E-1,1.421E-1,1.444E-1,2.411E-1,1.813E-2,-7.373E-2,9.355E-2,0E0,5.33E-1,8.779E2,1.614E6,5.897E9,3.186E13,-9.374E2,6.016E2,1.374E1,-3.581E5,-8.211E3,-1.66E2,4.286E8,6.572E4,1.501E3,4.077E3,test.wav
3.479E2,5.249E-2,1.454E-3,4.078E4,2.657E-4,5.199E-2,?,8.08E2,?,?,?,-9.846E-1,7.597E-1,-1.644E-1,-1.692E-1,5.186E-3,9.38E-2,1.279E-1,-2.36E-2,8.458E-2,0E0,4.547E-1,1.354E3,2.867E6,1.015E10,5.843E13,-9.153E2,6.062E2,1.41E1,-3.636E5,-8.494E3,-1.716E2,4.386E8,6.808E4,1.584E3,4.329E3,test.wav
2.04E2,4.565E-2,2.03E-3,4.474E4,4.854E-4,1.01E-1,?,6.29E2,?,?,?,-9.943E-1,7.747E-1,1.346E-1,-4.258E-2,1.104E-1,1.77E-1,8.387E-2,2.432E-2,1.829E-2,0E0,5.469E-1,1.137E3,2.807E6,1.094E10,6.351E13,-9.089E2,6.109E2,1.452E1,-3.693E5,-8.812E3,-1.786E2,4.488E8,7.22E4,1.716E3,4.643E3,test.wav
1.841E2,2.344E-2,8.298E-4,4.383E4,4.25E-4,9.646E-2,?,5.61E2,?,?,?,-9.948E-1,8.423E-1,4.229E-2,-5.692E-2,1.081E-1,2.02E-1,6.842E-2,-3.474E-2,-1.125E-2,0E0,4.477E-1,9.586E2,2.363E6,9.64E9,5.55E13,-8.957E2,6.155E2,1.474E1,-3.749E5,-9.009E3,-1.816E2,4.592E8,7.536E4,1.804E3,4.786E3,test.wav
2.901E2,4.7E-2,9.517E-4,4.566E4,2.748E-4,6.271E-2,?,7.51E2,?,?,?,-9.891E-1,8.236E-1,-3.086E-1,8.006E-2,-2.369E-2,1.93E-1,7.627E-2,-3.583E-2,6.785E-2,0E0,5.213E-1,9.528E2,1.61E6,5.457E9,2.869E13,-8.819E2,6.201E2,1.491E1,-3.806E5,-9.185E3,-1.838E2,4.695E8,7.799E4,1.876E3,4.895E3,test.wav
