@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs9" NUMERIC
@ATTRIBUTE "FileName" {augusta.wav,test.wav}
@DATA
5.646E0,2.734E-2,7.931E-5,1.384E3,8.943E-4,2.639E-2,6.7E-1,2.3E1,2.206E2,1.055E2,2.15E-2,-9.82E-1,1.388E-1,1.027E-1,1.445E-2,4.654E-2,9.609E-3,6.343E-2,8.506E-2,4.287E-2,0E0,7.677E-2,3.512E1,3.263E3,3.992E5,7.249E7,-1.136E3,3.537E3,7.623E1,-1.249E7,-2.693E5,-4.378E3,8.824E10,2.396E6,5.165E4,5.742E5,augusta.wav
8.255E0,3.906E-2,5.545E-5,1.549E3,5.561E-4,2.22E-2,6.7E-1,2.2E1,2.206E2,1.056E2,2.147E-2,-9.777E-1,1.761E-1,7.889E-2,1.656E-2,3.993E-3,-3.685E-2,5.848E-2,9.194E-2,1.273E-2,0E0,5.917E-2,4.268E1,3.733E3,4.233E5,7.693E7,-1.159E3,3.541E3,7.634E1,-1.252E7,-2.7E5,-4.393E3,8.856E10,2.409E6,5.194E4,5.773E5,augusta.wav
7.849E0,3.906E-2,2.917E-5,1.408E3,7.132E-4,2.743E-2,6.7E-1,2.4E1,2.206E2,1.058E2,2.148E-2,-9.794E-1,2.164E-1,9.833E-2,7.226E-2,-2.454E-2,-3.822E-3,8.249E-2,9.768E-2,6.464E-2,0E0,7.131E-2,3.94E1,3.5E3,4.143E5,7.561E7,-1.187E3,3.545E3,7.639E1,-1.255E7,-2.705E5,-4.399E3,8.888E10,2.417E6,5.208E4,5.784E5,augusta.wav
8.213E0,4.297E-2,3.876E-5,1.28E3,5.969E-4,2.74E-2,6.7E-1,1.9E1,2.206E2,1.06E2,2.149E-2,-9.821E-1,2.234E-1,5.551E-2,3.052E-2,-6.982E-2,4.314E-2,1.34E-2,5.704E-3,3.642E-2,0E0,6.5E-2,4.632E1,3.885E3,4.148E5,7.551E7,-1.212E3,3.549E3,7.633E1,-1.258E7,-2.706E5,-4.388E3,8.92E10,2.422E6,5.207E4,5.762E5,augusta.wav
7.409E0,3.516E-2,2.081E-5,1.752E3,5.74E-4,2.109E-2,6.7E-1,2.4E1,2.206E2,1.062E2,2.149E-2,-9.673E-1,2.958E-1,-7.675E-2,-1.795E-1,-9.159E-2,-1.44E-2,1.118E-1,2.544E-2,6.238E-2,0E0,6.027E-2,4.295E1,3.735E3,4.161E5,7.653E7,-1.248E3,3.554E3,7.62E1,-1.261E7,-2.705E5,-4.369E3,8.953E10,2.422E6,5.194E4,5.723E5,augusta.wav
8.072E0,3.906E-2,4.443E-5,1.279E3,7.348E-4,2.475E-2,6.7E-1,2.3E1,2.206E2,1.064E2,2.151E-2,-9.749E-1,2.796E-1,-1.009E-1,-5.342E-2,-1.15E-1,7.508E-3,1.664E-1,8.847E-2,6.747E-2,0E0,7.404E-2,4.106E1,3.367E3,3.649E5,6.419E7,-1.263E3,3.558E3,7.603E1,-1.264E7,-2.702E5,-4.342E3,8.987E10,2.42E6,5.171E4,5.669E5,augusta.wav
7.821E0,3.906E-2,5.13E-5,1.75E3,5.86E-4,2.548E-2,6.7E-1,2.8E1,2.206E2,1.065E2,2.155E-2,-9.815E-1,1.792E-1,3.54E-2,-9.128E-2,-1.892E-2,9.466E-3,-2.085E-2,1.122E-1,7.86E-2,0E0,6.106E-2,4.459E1,3.713E3,4.021E5,7.374E7,-1.272E3,3.563E3,7.584E1,-1.267E7,-2.699E5,-4.313E3,9.022E10,2.418E6,5.148E4,5.612E5,augusta.wav
8.612E0,4.297E-2,1.388E-5,1.519E3,5.395E-4,2.425E-2,6.7E-1,2.6E1,2.206E2,1.065E2,2.161E-2,-9.737E-1,1.654E-1,4.704E-2,-6.848E-2,-3.685E-2,1.887E-3,-2.135E-2,2.66E-2,2.429E-2,0E0,6.049E-2,4.496E1,3.814E3,4.11E5,7.5E7,-1.274E3,3.567E3,7.566E1,-1.27E7,-2.696E5,-4.286E3,9.056E10,2.416E6,5.125E4,5.558E5,augusta.wav
7.203E0,3.125E-2,2.778E-5,1.76E3,6.55E-4,2.601E-2,6.7E-1,2.2E1,2.206E2,1.064E2,2.167E-2,-9.806E-1,2.668E-1,5.008E-2,4.295E-2,-9.898E-2,2.447E-2,9.105E-2,4.077E-3,5.81E-2,0E0,6.255E-2,4.154E1,3.458E3,3.706E5,6.586E7,-1.279E3,3.572E3,7.552E1,-1.274E7,-2.694E5,-4.263E3,9.09E10,2.415E6,5.106E4,5.513E5,augusta.wav
7.167E0,2.344E-2,3.918E-5,1.532E3,6.176E-4,2.144E-2,6.7E-1,2.8E1,2.206E2,1.061E2,2.173E-2,-9.725E-1,2.435E-1,-1.741E-2,-6.934E-2,-5.991E-2,-1.179E-1,-9.082E-3,-4.512E-2,-6.609E-2,0E0,6.065E-2,4.235E1,3.465E3,3.727E5,6.753E7,-1.269E3,3.576E3,7.531E1,-1.277E7,-2.69E5,-4.231E3,9.125E10,2.412E6,5.079E4,5.45E5,augusta.wav
9.937E0,4.688E-2,3.508E-5,1.637E3,4.591E-4,2.057E-2,6.7E-1,3.8E1,2.206E2,1.06E2,2.178E-2,-9.69E-1,2.143E-1,-3.125E-2,-5.585E-2,1.92E-2,-5.594E-2,4.962E-2,3.843E-2,5.548E-2,0E0,5.472E-2,4.76E1,3.786E3,3.808E5,6.96E7,-1.283E3,3.581E3,7.513E1,-1.28E7,-2.687E5,-4.205E3,9.159E10,2.41E6,5.056E4,5.397E5,augusta.wav
8.633E0,3.906E-2,2.383E-5,1.405E3,5.834E-4,2.043E-2,6.7E-1,3.5E1,2.206E2,1.059E2,2.181E-2,-9.58E-1,1.257E-1,6.212E-2,-2.443E-2,-4.203E-2,-5.596E-2,-3.195E-2,3.978E-2,4.69E-4,0E0,6.602E-2,4.581E1,3.83E3,4.11E5,7.505E7,-1.281E3,3.585E3,7.494E1,-1.283E7,-2.684E5,-4.176E3,9.193E10,2.406E6,5.03E4,5.341E5,augusta.wav
1.178E1,7.422E-2,2.24E-5,1.455E3,4.837E-4,1.986E-2,6.7E-1,2.6E1,2.206E2,1.057E2,2.184E-2,-9.664E-1,2.461E-1,6.548E-2,2.608E-2,-3.507E-2,-2.336E-2,2.335E-2,6.06E-2,1.022E-2,0E0,6.159E-2,4.858E1,3.903E3,4.014E5,7.199E7,-1.289E3,3.59E3,7.476E1,-1.286E7,-2.68E5,-4.149E3,9.227E10,2.4E6,4.999E4,5.288E5,augusta.wav
7.284E0,3.125E-2,4.568E-5,1.46E3,7.231E-4,2.317E-2,6.7E-1,3.1E1,2.206E2,1.057E2,2.182E-2,-9.718E-1,2.459E-1,3.502E-2,-7.888E-2,1.539E-2,-7.342E-2,-2.337E-2,5.428E-2,1.252E-2,0E0,7.256E-2,4.078E1,3.538E3,4.093E5,7.54E7,-1.289E3,3.594E3,7.463E1,-1.29E7,-2.679E5,-4.129E3,9.262E10,2.398E6,4.979E4,5.248E5,augusta.wav
9.484E0,4.297E-2,2.986E-5,1.7E3,5.066E-4,2.279E-2,6.7E-1,2E1,2.206E2,1.058E2,2.178E-2,-9.706E-1,2.131E-1,-1.294E-3,-4.697E-2,-6.029E-2,-4.571E-2,3.047E-2,-3.654E-3,1.194E-2,0E0,5.718E-2,4.983E1,3.888E3,3.79E5,6.966E7,-1.284E3,3.599E3,7.446E1,-1.293E7,-2.676E5,-4.102E3,9.297E10,2.396E6,4.957E4,5.196E5,augusta.wav
7.837E0,3.906E-2,2.605E-5,1.514E3,6.634E-4,2.313E-2,6.7E-1,2.6E1,2.206E2,1.051E2,2.186E-2,-9.741E-1,2.227E-1,2.065E-2,-2.558E-2,8.923E-3,6.609E-3,1.19E-2,1.835E-2,7.024E-2,0E0,6.945E-2,4.057E1,3.391E3,3.793E5,6.838E7,-1.288E3,3.603E3,7.427E1,-1.296E7,-2.673E5,-4.074E3,9.332E10,2.393E6,4.934E4,5.143E5,augusta.wav
1.042E1,6.641E-2,3.872E-5,1.55E3,4.837E-4,2.217E-2,6.7E-1,3.3E1,2.206E2,1.036E2,2.205E-2,-9.709E-1,2.685E-1,-3.4E-2,-6.853E-2,-5.191E-2,6.944E-2,-1.575E-2,6.31E-2,2.458E-2,0E0,5.825E-2,4.827E1,3.718E3,3.759E5,6.832E7,-1.291E3,3.608E3,7.413E1,-1.299E7,-2.671E5,-4.052E3,9.367E10,2.392E6,4.915E4,5.099E5,augusta.wav
7.199E0,2.344E-2,4.613E-5,1.305E3,7.135E-4,2.26E-2,6.7E-1,3.1E1,2.206E2,1.027E2,2.217E-2,-9.669E-1,2.639E-1,-4.762E-2,-1.103E-1,5.187E-3,-7.938E-2,2.617E-3,7.538E-2,8.98E-2,0E0,7.229E-2,4.354E1,3.634E3,3.94E5,7.28E7,-1.282E3,3.612E3,7.395E1,-1.303E7,-2.668E5,-4.024E3,9.403E10,2.39E6,4.893E4,5.046E5,augusta.wav
8.846E0,4.297E-2,2.738E-5,1.498E3,6.622E-4,2.548E-2,6.7E-1,2.6E1,2.206E2,1.025E2,2.22E-2,-9.758E-1,2.73E-1,-4.72E-2,-6.713E-2,1.42E-2,-7.278E-2,2.042E-2,5.208E-2,3.124E-2,0E0,6.707E-2,4.548E1,3.656E3,3.833E5,7.02E7,-1.269E3,3.617E3,7.37E1,-1.306E7,-2.662E5,-3.988E3,9.438E10,2.387E6,4.864E4,4.977E5,augusta.wav
1.039E1,7.031E-2,3.252E-5,1.35E3,5.473E-4,1.934E-2,6.7E-1,3.5E1,2.206E2,1.021E2,2.224E-2,-9.589E-1,3.297E-1,2.931E-2,-2.76E-2,-1.103E-2,-1.517E-2,-1.246E-2,1.47E-2,-4.706E-3,0E0,6.787E-2,4.421E1,3.347E3,3.504E5,6.329E7,-1.272E3,3.621E3,7.35E1,-1.309E7,-2.658E5,-3.958E3,9.474E10,2.386E6,4.842E4,4.92E5,augusta.wav
1.327E1,8.594E-2,2.366E-5,1.489E3,4.979E-4,2.066E-2,6.7E-1,3.5E1,2.206E2,1.017E2,2.229E-2,-9.64E-1,3.381E-1,-5.615E-3,-3.631E-2,-4.292E-2,-3.083E-2,-5.491E-2,6.988E-2,-1.253E-2,0E0,6.68E-2,4.841E1,3.431E3,3.404E5,6.117E7,-1.262E3,3.626E3,7.327E1,-1.313E7,-2.654E5,-3.926E3,9.51E10,2.383E6,4.816E4,4.858E5,augusta.wav
1.041E1,7.031E-2,2.799E-5,1.473E3,5.346E-4,2.256E-2,6.7E-1,2.8E1,2.206E2,1.014E2,2.231E-2,-9.679E-1,2.426E-1,-3.557E-3,-3.996E-2,1.835E-2,1.71E-2,-4.724E-2,6.642E-2,-2.649E-3,0E0,6.756E-2,4.67E1,3.606E3,3.636E5,6.52E7,-1.265E3,3.631E3,7.305E1,-1.316E7,-2.649E5,-3.893E3,9.546E10,2.38E6,4.789E4,4.797E5,augusta.wav
1.021E1,4.688E-2,2.415E-5,1.613E3,5.591E-4,2.444E-2,6.7E-1,2.9E1,2.206E2,1.014E2,2.23E-2,-9.735E-1,2.954E-1,-1.562E-2,-7.833E-2,2.472E-2,-6.765E-2,-6.113E-2,4.591E-2,-1.768E-2,0E0,6.587E-2,4.611E1,3.551E3,3.617E5,6.546E7,-1.252E3,3.635E3,7.278E1,-1.319E7,-2.642E5,-3.855E3,9.581E10,2.373E6,4.751E4,4.723E5,augusta.wav
9.148E0,5.078E-2,3.003E-5,1.381E3,7.086E-4,2.933E-2,6.7E-1,2.7E1,2.206E2,1.014E2,2.227E-2,-9.615E-1,3.993E-1,-6.873E-2,-1.617E-1,-1.094E-1,4.104E-2,7.064E-2,6.315E-2,7.498E-2,0E0,8.177E-2,4.191E1,3.316E3,3.688E5,6.622E7,-1.25E3,3.64E3,7.25E1,-1.322E7,-2.635E5,-3.815E3,9.617E10,2.365E6,4.712E4,4.649E5,augusta.wav
1.083E1,4.688E-2,2.824E-5,1.38E3,6.223E-4,2.719E-2,6.7E-1,4E1,2.206E2,1.015E2,2.224E-2,-9.574E-1,4.281E-1,-1.163E-1,-2.117E-1,-1.243E-1,4.702E-2,2.474E-2,1.741E-2,-2.037E-3,0E0,7.668E-2,4.651E1,3.572E3,3.651E5,6.582E7,-1.25E3,3.644E3,7.228E1,-1.326E7,-2.631E5,-3.783E3,9.653E10,2.36E6,4.681E4,4.59E5,augusta.wav
8.029E0,3.125E-2,3.229E-5,1.584E3,5.943E-4,2.388E-2,6.7E-1,3.3E1,2.206E2,1.015E2,2.222E-2,-9.749E-1,1.351E-1,-3.299E-2,-6.477E-2,4.576E-2,6.575E-3,-4.32E-3,3.047E-2,1.027E-3,0E0,6.376E-2,4.792E1,4.147E3,4.327E5,8.021E7,-1.251E3,3.649E3,7.204E1,-1.329E7,-2.625E5,-3.749E3,9.689E10,2.355E6,4.65E4,4.526E5,augusta.wav
9.465E0,4.297E-2,3.291E-5,1.692E3,5.288E-4,2.227E-2,6.7E-1,2.7E1,2.206E2,1.015E2,2.219E-2,-9.738E-1,1.806E-1,2.394E-2,-5.908E-2,-1.626E-2,4.939E-2,3.57E-2,5.084E-2,6.981E-2,0E0,6.098E-2,4.475E1,3.638E3,3.924E5,7.146E7,-1.246E3,3.653E3,7.177E1,-1.332E7,-2.619E5,-3.711E3,9.724E10,2.348E6,4.613E4,4.456E5,augusta.wav
1.05E1,5.859E-2,1.914E-5,1.309E3,5.031E-4,2.159E-2,6.7E-1,2.2E1,2.206E2,1.015E2,2.217E-2,-9.711E-1,2.122E-1,-3.935E-3,-6.057E-2,2.402E-2,-1.835E-2,-9.596E-2,3.183E-2,7.513E-2,0E0,6.352E-2,4.841E1,3.795E3,3.83E5,6.992E7,-1.261E3,3.657E3,7.157E1,-1.335E7,-2.614E5,-3.683E3,9.76E10,2.342E6,4.583E4,4.404E5,augusta.wav
1.002E1,5.469E-2,1.578E-5,1.498E3,4.982E-4,1.952E-2,6.7E-1,2.7E1,2.206E2,1.016E2,2.214E-2,-9.656E-1,2.164E-1,-9.224E-3,-3.123E-2,-4.943E-2,-4.894E-2,-3.583E-2,1.295E-2,2.446E-2,0E0,6.127E-2,4.62E1,3.541E3,3.589E5,6.463E7,-1.271E3,3.662E3,7.141E1,-1.339E7,-2.612E5,-3.661E3,9.796E10,2.339E6,4.562E4,4.363E5,augusta.wav
8.977E0,4.688E-2,1.361E-5,1.656E3,5.684E-4,2.476E-2,6.7E-1,2.7E1,2.206E2,1.017E2,2.211E-2,-9.745E-1,1.946E-1,5.11E-3,-3.058E-2,-4.515E-2,1.106E-1,4.519E-2,2.113E-2,3.269E-2,0E0,6.599E-2,4.456E1,3.505E3,3.583E5,6.388E7,-1.272E3,3.666E3,7.125E1,-1.342E7,-2.609E5,-3.638E3,9.832E10,2.336E6,4.54E4,4.321E5,augusta.wav
1.197E1,6.641E-2,1.714E-5,1.317E3,5.14E-4,2.021E-2,6.7E-1,3.4E1,2.206E2,1.017E2,2.209E-2,-9.574E-1,2.562E-1,8.734E-4,5.093E-4,-1.039E-3,-1.088E-2,6.552E-2,3.139E-2,-8.131E-2,0E0,6.847E-2,4.832E1,3.755E3,3.742E5,6.784E7,-1.273E3,3.671E3,7.111E1,-1.345E7,-2.607E5,-3.617E3,9.868E10,2.333E6,4.52E4,4.284E5,augusta.wav
1.041E1,4.688E-2,1.84E-5,1.808E3,4.594E-4,2.104E-2,6.7E-1,3.3E1,2.206E2,1.017E2,2.208E-2,-9.671E-1,2.542E-1,-9.407E-3,-9.942E-3,-1.791E-2,-8.05E-2,-4.75E-2,1.226E-2,-4.038E-2,0E0,5.557E-2,4.955E1,4.014E3,4.06E5,7.469E7,-1.279E3,3.675E3,7.098E1,-1.348E7,-2.605E5,-3.598E3,9.904E10,2.33E6,4.5E4,4.249E5,augusta.wav
8.523E0,4.297E-2,3.482E-5,1.341E3,6.933E-4,2.206E-2,6.7E-1,3.3E1,2.206E2,1.018E2,2.206E-2,-9.674E-1,2.573E-1,2.38E-2,-7.872E-2,-7.258E-2,1.373E-2,5.487E-2,-4.048E-4,5.565E-2,0E0,7.559E-2,4.202E1,3.58E3,4.037E5,7.299E7,-1.276E3,3.68E3,7.084E1,-1.352E7,-2.604E5,-3.579E3,9.94E10,2.328E6,4.481E4,4.213E5,augusta.wav
1.268E1,7.422E-2,4.209E-5,1.644E3,4.602E-4,2.178E-2,6.7E-1,3.3E1,2.206E2,1.018E2,2.204E-2,-9.621E-1,2.792E-1,-7.48E-2,-1.122E-1,-4.182E-2,-2.713E-2,-4.967E-2,4.094E-2,9.052E-3,0E0,6.358E-2,5.144E1,3.772E3,3.539E5,6.457E7,-1.285E3,3.684E3,7.072E1,-1.355E7,-2.602E5,-3.561E3,9.976E10,2.326E6,4.465E4,4.181E5,augusta.wav
1.487E1,7.812E-2,2.123E-4,1.443E3,1.162E-3,4.711E-2,6.7E-1,3.3E1,2.206E2,1.023E2,2.194E-2,-9.545E-1,5.621E-1,-2.912E-1,2.852E-3,2.422E-1,7.066E-2,-9.303E-2,-1.843E-1,8.553E-2,0E0,1.458E-1,4.225E1,2.795E3,2.859E5,5.128E7,-1.271E3,3.689E3,7.059E1,-1.358E7,-2.601E5,-3.544E3,1.001E11,2.324E6,4.448E4,4.149E5,augusta.wav
2.181E1,1.719E-1,2.733E-3,1.687E3,3.623E-3,1.486E-1,6.6E-1,4.6E1,2.206E2,1.044E2,2.153E-2,-9.368E-1,8.137E-1,-3.17E-1,-2.203E-1,-9.602E-2,6.306E-3,-4.549E-2,5.941E-2,2.831E-1,0E0,3.556E-1,4.461E1,2.142E3,2.239E5,3.931E7,-1.266E3,3.693E3,7.062E1,-1.362E7,-2.605E5,-3.546E3,1.005E11,2.324E6,4.444E4,4.153E5,augusta.wav
2.677E1,1.836E-1,1.017E-3,1.483E3,3.373E-3,1.469E-1,6.5E-1,4.8E1,2.206E2,1.064E2,2.114E-2,-9.124E-1,8.831E-1,-4.342E-1,-3.821E-1,-1.345E-1,5.731E-2,-1.189E-1,1.403E-1,1.687E-1,0E0,3.826E-1,4.215E1,1.959E3,2.084E5,3.751E7,-1.236E3,3.698E3,7.069E1,-1.365E7,-2.611E5,-3.555E3,1.009E11,2.326E6,4.447E4,4.169E5,augusta.wav
2.411E1,1.719E-1,2.292E-3,1.464E3,9.633E-4,4.458E-2,6.5E-1,5.5E1,2.206E2,1.068E2,2.105E-2,-9.101E-1,7.967E-1,5.869E-2,-1.898E-1,-2.635E-1,-1.891E-1,-1.976E-1,2.549E-2,-7.486E-2,0E0,1.286E-1,4.625E1,2.706E3,2.93E5,5.193E7,-1.22E3,3.703E3,7.077E1,-1.369E7,-2.617E5,-3.563E3,1.013E11,2.328E6,4.449E4,4.185E5,augusta.wav
4.018E1,1.758E-1,8.9E-4,1.784E3,2.175E-3,9.34E-2,6.5E-1,8.4E1,2.206E2,1.08E2,2.084E-2,-8.706E-1,8.742E-1,1.877E-1,5.237E-2,-1.48E-1,-7.371E-2,-1.748E-1,-5.243E-2,-9.431E-2,0E0,2.561E-1,5.366E1,2.232E3,2.153E5,3.712E7,-1.209E3,3.707E3,7.087E1,-1.372E7,-2.624E5,-3.576E3,1.017E11,2.33E6,4.454E4,4.208E5,augusta.wav
2.367E1,1.641E-1,4.732E-3,1.592E3,4.86E-3,2.507E-1,6.4E-1,5.9E1,2.206E2,1.115E2,2.022E-2,-9.191E-1,9.046E-1,-2.562E-1,-2.542E-1,-2.11E-1,2.63E-2,-5.764E-2,3.47E-2,8.554E-2,0E0,5.205E-1,3.859E1,1.511E3,1.649E5,2.817E7,-1.176E3,3.712E3,7.1E1,-1.376E7,-2.633E5,-3.593E3,1.02E11,2.335E6,4.466E4,4.237E5,augusta.wav
3.174E1,1.719E-1,2.132E-2,1.469E3,1.09E-2,4.283E-1,6.4E-1,6.5E1,2.206E2,1.179E2,1.922E-2,-9.087E-1,9.284E-1,-3.354E-1,-1.987E-1,9.298E-3,4.4E-2,-1.153E-1,6.733E-2,4.044E-2,0E0,1.139E0,4.213E1,1.401E3,1.428E5,2.489E7,-1.131E3,3.717E3,7.113E1,-1.379E7,-2.641E5,-3.61E3,1.024E11,2.341E6,4.48E4,4.268E5,augusta.wav
3.056E1,1.562E-1,3.821E-2,1.683E3,1.235E-2,4.797E-1,6.4E-1,6.3E1,2.206E2,1.25E2,1.823E-2,-9.196E-1,9.154E-1,-3.525E-1,-8.413E-2,2.022E-1,-1.479E-1,-9.977E-2,5.773E-2,2.182E-1,0E0,9.863E-1,4.628E1,1.827E3,1.933E5,3.38E7,-1.097E3,3.722E3,7.127E1,-1.383E7,-2.649E5,-3.629E3,1.028E11,2.349E6,4.498E4,4.303E5,augusta.wav
3.242E1,1.562E-1,1.026E-2,9.858E2,1.251E-2,5.113E-1,6.3E-1,7.7E1,2.206E2,1.325E2,1.728E-2,-9.149E-1,8.901E-1,-1.777E-1,-2.059E-2,9.597E-2,-3.538E-2,-9.633E-2,-2.903E-2,1.189E-1,0E0,1.504E0,5.038E1,1.923E3,1.839E5,3.093E7,-1.065E3,3.727E3,7.152E1,-1.386E7,-2.662E5,-3.662E3,1.032E11,2.36E6,4.529E4,4.364E5,augusta.wav
3.125E1,1.484E-1,4.265E-2,1.681E3,1.206E-2,4.686E-1,6.3E-1,7.5E1,2.206E2,1.393E2,1.651E-2,-9.18E-1,9.036E-1,3.763E-2,-4.355E-2,-6.548E-2,-1.536E-2,-1.137E-1,-6.642E-2,6.768E-2,0E0,8.965E-1,4.283E1,1.538E3,1.656E5,2.73E7,-1.034E3,3.731E3,7.185E1,-1.39E7,-2.678E5,-3.707E3,1.036E11,2.374E6,4.571E4,4.446E5,augusta.wav
2.677E1,1.445E-1,7.209E-3,1.72E3,1.137E-2,4.399E-1,6.3E-1,6.1E1,2.206E2,1.457E2,1.584E-2,-9.366E-1,8.928E-1,6.017E-2,-1.478E-1,-1.844E-1,-2.782E-2,1.266E-3,9.436E-2,1.434E-1,0E0,8.163E-1,3.894E1,1.465E3,1.722E5,2.935E7,-1.02E3,3.736E3,7.222E1,-1.393E7,-2.695E5,-3.759E3,1.04E11,2.391E6,4.622E4,4.542E5,augusta.wav
2.299E1,1.484E-1,1.034E-2,1.671E3,8.913E-3,3.526E-1,6.3E-1,4.8E1,2.206E2,1.508E2,1.535E-2,-9.481E-1,9.22E-1,-4.4E-1,-1.554E-1,6.943E-2,1.126E-1,2.693E-2,1.497E-1,2.43E-1,0E0,7.143E-1,3.747E1,1.44E3,1.669E5,2.904E7,-9.983E2,3.741E3,7.251E1,-1.397E7,-2.709E5,-3.799E3,1.044E11,2.401E6,4.655E4,4.616E5,augusta.wav
2.963E1,1.758E-1,1.303E-2,1.177E3,5.077E-3,2.021E-1,6.2E-1,6.2E1,2.206E2,1.536E2,1.51E-2,-9.05E-1,8.341E-1,-9.688E-2,-3.089E-1,-1.72E-1,5.635E-2,-6.135E-3,-4.246E-2,3.852E-3,0E0,5.87E-1,4.372E1,1.672E3,1.713E5,3.086E7,-9.987E2,3.745E3,7.283E1,-1.4E7,-2.724E5,-3.843E3,1.048E11,2.411E6,4.689E4,4.698E5,augusta.wav
2.85E1,1.992E-1,5.055E-3,1.492E3,1.756E-3,9.009E-2,6.2E-1,5.5E1,2.206E2,1.547E2,1.5E-2,-9.101E-1,7.336E-1,-2.998E-1,-3.966E-1,-4.476E-2,4.99E-2,-3.208E-2,2.292E-2,-2.942E-2,0E0,2.367E-1,4.799E1,2.186E3,2.082E5,3.871E7,-9.821E2,3.75E3,7.313E1,-1.404E7,-2.739E5,-3.885E3,1.052E11,2.423E6,4.724E4,4.777E5,augusta.wav
1.778E1,5.078E-2,9.75E-3,1.895E3,6.683E-3,2.492E-1,6.1E-1,3.4E1,2.206E2,1.582E2,1.469E-2,-9.542E-1,7.504E-1,-4.15E-1,-2.506E-1,1.48E-1,4.018E-2,2.66E-2,2.261E-1,3.058E-1,0E0,4.501E-1,4.251E1,1.998E3,1.972E5,3.595E7,-9.622E2,3.754E3,7.338E1,-1.407E7,-2.751E5,-3.921E3,1.056E11,2.434E6,4.758E4,4.845E5,augusta.wav
1.485E1,4.688E-2,1.464E-3,1.506E3,8.317E-3,3.025E-1,6E-1,2.5E1,2.206E2,1.626E2,1.433E-2,-9.677E-1,6.76E-1,-3.071E-1,-4.203E-2,3.19E-1,-1.184E-1,6.022E-2,2.653E-1,4.096E-1,0E0,5.822E-1,4.232E1,2.293E3,2.352E5,4.276E7,-9.642E2,3.759E3,7.367E1,-1.41E7,-2.766E5,-3.963E3,1.059E11,2.448E6,4.798E4,4.925E5,augusta.wav
2.041E1,7.422E-2,6.184E-3,1.401E3,4.063E-3,1.796E-1,5.9E-1,3.6E1,2.206E2,1.651E2,1.414E-2,-9.474E-1,5.221E-1,-3.813E-1,-8.706E-2,4.656E-1,-2.172E-1,-7.166E-2,2.306E-1,4.41E-1,0E0,4.056E-1,5.429E1,2.942E3,2.578E5,5.089E7,-9.782E2,3.763E3,7.399E1,-1.414E7,-2.781E5,-4.008E3,1.063E11,2.464E6,4.845E4,5.011E5,augusta.wav
2.296E1,1.25E-1,3.055E-3,1.579E3,1.424E-3,7.275E-2,5.9E-1,6.5E1,2.206E2,1.658E2,1.409E-2,-9.126E-1,2.601E-1,-3.951E-1,-1.483E-1,3.273E-1,-2E-2,-5.412E-2,7.351E-2,1.055E-1,0E0,1.882E-1,6.699E1,4.388E3,2.927E5,6.148E7,-9.9E2,3.767E3,7.43E1,-1.417E7,-2.796E5,-4.053E3,1.067E11,2.482E6,4.895E4,5.097E5,augusta.wav
