@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs9" NUMERIC
@ATTRIBUTE "FileName" {augusta.wav,test.wav}
@DATA
6.44E2,7.935E-2,3.782E-2,4.06E4,2.374E-3,4.198E-1,?,1.59E3,?,?,?,-9.586E-1,9.03E-1,-3.754E-1,8.028E-3,3.143E-1,6.64E-2,7.488E-2,2.129E-1,1.488E-1,0E0,5.946E0,1.217E3,1.497E6,5.304E9,2.93E13,-7.497E2,3.907E2,1.885E0,-1.502E5,-7.35E2,-4.719E1,1.164E8,1.276E3,6.159E0,-2.438E2,augusta.wav
8.793E2,1.531E-1,4.671E-2,3.177E4,2.228E-4,7.103E-2,?,1.129E3,?,?,?,-9.025E-1,8.297E-1,-3.634E-1,-2.353E-1,2.073E-1,3.746E-2,-9.285E-2,1.158E-1,1.366E-1,0E0,7.645E-1,1.612E3,2.385E6,8.046E9,4.47E13,-7.689E2,3.952E2,2.393E0,-1.537E5,-9.43E2,-4.715E1,1.205E8,2.224E3,1.347E1,-1.66E2,augusta.wav
1.846E3,4.056E-1,4.733E-4,2.49E4,1.467E-6,9.508E-4,?,7.8E1,?,?,?,-5.907E-1,2.249E-1,-3.245E-2,5.786E-2,3.467E-2,4.002E-2,1.052E-1,4.37E-2,-2.171E-2,0E0,1.346E-2,2.844E3,4.864E6,8.339E9,6.054E13,-8.629E2,3.99E2,2.911E0,-1.566E5,-1.157E3,-4.742E1,1.24E8,3.625E3,2.645E1,-8.456E1,augusta.wav
2.03E3,3.314E-1,?,3.71E4,1.183E-4,2.912E-2,?,2.525E3,?,?,?,-6.901E-1,8.101E-1,-1.355E-1,1.223E-1,-2.049E-1,5.964E-1,2.517E-2,-3.297E-1,-1.859E-1,0E0,5.989E-1,2.481E3,2.295E6,4.869E9,2.436E13,?,?,?,?,?,?,?,?,?,?,test.wav
1.42E3,2.886E-1,9.859E-5,4.247E4,6.652E-5,2.403E-2,?,3.018E3,?,?,?,-7.338E-1,8.244E-1,-4.162E-1,5.371E-2,-2.783E-3,3.342E-1,-1.781E-1,-3.022E-1,-1.078E-1,0E0,3.078E-1,2.043E3,1.734E6,3.216E9,1.759E13,?,?,?,?,?,?,?,?,?,?,test.wav
1.371E3,2.395E-1,3.643E-5,3.702E4,2.004E-5,7.008E-3,?,2.925E3,?,?,?,-7.91E-1,7.52E-1,-1.687E-1,-2.298E-2,-8.633E-2,2.231E-1,-2.429E-1,-2.296E-1,1.828E-1,0E0,7.782E-2,2.164E3,2.515E6,6.311E9,3.496E13,?,?,?,?,?,?,?,?,?,?,test.wav
1.803E3,3.541E-1,3.317E-6,4.078E4,3.026E-6,1.658E-3,?,3.149E3,?,?,?,-8.412E-1,7.04E-1,-1.96E-1,5.405E-2,1.924E-1,7.4E-2,-1.035E-1,-4.18E-2,3.169E-1,0E0,2.037E-2,2.425E3,3.23E6,7.132E9,4.479E13,?,?,?,?,?,?,?,?,?,?,test.wav
1.318E3,1.992E-1,6.107E-6,3.824E4,2.626E-5,5.222E-3,?,2.034E3,?,?,?,-8.7E-1,8.687E-1,-1.833E-1,-2.009E-1,2.708E-2,3.105E-1,1.277E-2,-3.046E-2,-4.373E-1,0E0,1.082E-1,1.71E3,1.853E6,6.051E9,3.23E13,?,?,?,?,?,?,?,?,?,?,test.wav
8.541E2,1.749E-1,6.05E-6,3.448E4,3.292E-6,1.858E-3,?,2.313E3,?,?,?,-9.422E-1,7.04E-1,-1.872E-1,-3.012E-1,-6.604E-2,3.531E-1,8E-2,-6.5E-2,-2.365E-1,0E0,1.463E-2,1.762E3,3.212E6,9.174E9,5.195E13,?,?,?,?,?,?,?,?,?,?,test.wav
4.753E2,5.688E-2,1.728E-4,4.27E4,1.437E-4,2.961E-2,?,1.252E3,?,?,?,-9.82E-1,9.325E-1,1.01E-1,1.496E-1,-2.388E-1,3.861E-1,8.307E-2,3.175E-1,8.016E-2,0E0,2.027E-1,1.141E3,1.847E6,6.811E9,3.472E13,?,?,?,?,?,?,?,?,?,?,test.wav
4.351E2,5.566E-2,1.365E-4,4.099E4,1.753E-4,3.528E-2,?,8.3E2,?,?,?,-9.843E-1,9.709E-1,1.141E-1,1.871E-1,-2.007E-1,3.512E-1,4.724E-2,2.429E-1,1.171E-1,0E0,2.265E-1,7.635E2,9.444E5,3.975E9,2.116E13,?,?,?,?,?,?,?,?,?,?,test.wav
5.857E2,8.667E-2,2.363E-4,3.082E4,3.897E-5,7.574E-3,?,1.106E3,?,?,?,-9.7E-1,8.653E-1,4.46E-2,1.287E-1,-2.198E-1,2.41E-1,-7.954E-2,4.473E-1,-2.671E-1,0E0,9.083E-2,1.101E3,1.633E6,6.312E9,3.364E13,?,?,?,?,?,?,?,?,?,?,test.wav
7.537E2,1.188E-1,9.833E-6,3.624E4,1.676E-5,4.455E-3,?,1.642E3,?,?,?,-9.443E-1,7.087E-1,1.352E-2,2.159E-1,-2.981E-1,2.045E-1,2.259E-2,6.019E-1,-2.508E-1,0E0,5.789E-2,1.444E3,2.34E6,7.645E9,3.813E13,-1.567E3,4.034E2,2.816E0,-1.602E5,-1.132E3,-5.052E1,1.283E8,3.449E3,2.407E1,-1.159E2,test.wav
1.373E3,2.598E-1,8.342E-6,1.125E4,2.976E-5,5.664E-3,?,2.517E3,?,?,?,-8.164E-1,5.806E-1,3.347E-2,1.229E-1,-3.697E-2,-1.969E-1,6.226E-2,2.906E-1,-1.622E-1,0E0,1.734E-1,2.198E3,3.429E6,8.978E9,5.11E13,-1.572E3,4.08E2,2.738E0,-1.639E5,-1.114E3,-5.347E1,1.327E8,2.838E3,1.905E1,-1.452E2,test.wav
1.111E3,2.665E-1,9.885E-6,5.615E4,2.023E-6,5.836E-3,?,2.713E3,?,?,?,-9.339E-1,5.053E-1,2.103E-2,4.671E-2,-4.047E-1,3.912E-1,3.072E-1,3.512E-2,-1.314E-2,0E0,1.219E-2,2.11E3,3.505E6,7.634E9,4.567E13,-1.605E3,4.125E2,2.678E0,-1.676E5,-1.102E3,-5.57E1,1.372E8,2.371E3,1.54E1,-1.673E2,test.wav
5.842E2,1.047E-1,2.915E-4,4.494E4,1.823E-4,3.296E-2,?,1.463E3,?,?,?,-9.665E-1,8.549E-1,-2.024E-1,-3.27E-2,-1.201E-1,5.854E-1,-1.257E-1,-9.476E-2,6.214E-2,0E0,4.284E-1,1.224E3,1.441E6,4.618E9,2.367E13,-1.586E3,4.171E2,2.692E0,-1.713E5,-1.12E3,-5.774E1,1.418E8,2.072E3,1.337E1,-1.742E2,test.wav
5.217E2,9.619E-2,2.094E-4,3.935E4,1.024E-4,2.09E-2,?,1.047E3,?,?,?,-9.734E-1,9.376E-1,-3.482E-1,-2.189E-1,7.572E-2,3.678E-1,-1.747E-2,-4.362E-2,-3.637E-3,0E0,1.823E-1,9.953E2,1.197E6,4.973E9,2.785E13,-1.562E3,4.216E2,2.706E0,-1.751E5,-1.138E3,-6.01E1,1.465E8,2.013E3,1.292E1,-1.821E2,test.wav
7.746E2,9.753E-2,1.426E-4,1.757E4,1.367E-4,2.636E-2,?,1.305E3,?,?,?,-9.488E-1,8.922E-1,-1.545E-1,-1.332E-1,-6.353E-2,4.518E-1,-2.787E-2,3.224E-2,-5.926E-2,0E0,3.265E-1,1.587E3,2.28E6,7.482E9,3.904E13,-1.548E3,4.262E2,2.671E0,-1.789E5,-1.136E3,-6.294E1,1.514E8,1.836E3,1.151E1,-2.028E2,test.wav
5.523E2,8.057E-2,2.098E-4,4.079E4,1.066E-4,2.331E-2,?,1.185E3,?,?,?,-9.626E-1,9.192E-1,-4.054E-1,-1.026E-1,1.07E-1,2.647E-1,-1.407E-1,1.523E-1,3.974E-3,0E0,2.005E-1,1.264E3,1.665E6,5.49E9,2.893E13,-1.528E3,4.307E2,2.624E0,-1.828E5,-1.128E3,-6.662E1,1.563E8,1.781E3,1.085E1,-2.334E2,test.wav
5.242E2,7.239E-2,1.122E-4,2.848E4,5.94E-5,1.584E-2,?,1.11E3,?,?,?,-9.765E-1,8.384E-1,-1.412E-1,4.548E-1,1.349E-1,-2.23E-2,5.416E-2,2.672E-1,-1.399E-1,0E0,1.067E-1,1.299E3,2.29E6,7.124E9,3.612E13,-1.529E3,4.353E2,2.643E0,-1.867E5,-1.148E3,-7.002E1,1.614E8,1.76E3,1.068E1,-2.501E2,test.wav
4.322E2,7.532E-2,3.195E-5,3.922E4,4.138E-5,1.438E-2,?,1.094E3,?,?,?,-9.811E-1,9.062E-1,-1.97E-1,3.694E-1,1.083E-1,-5.189E-2,3.451E-2,1.411E-1,-2.793E-1,0E0,5.526E-2,1.122E3,2.035E6,7.43E9,3.996E13,-1.543E3,4.398E2,2.69E0,-1.906E5,-1.181E3,-7.332E1,1.665E8,1.889E3,1.156E1,-2.616E2,test.wav
6.87E2,1.162E-1,2.619E-5,4.035E4,4.929E-5,8.248E-3,?,1.421E3,?,?,?,-9.502E-1,7.537E-1,-3.019E-2,-1.51E-1,9.266E-2,2.793E-1,1.775E-2,-6.959E-2,-2.272E-1,0E0,1.65E-1,1.449E3,2.391E6,8.528E9,4.787E13,-1.523E3,4.443E2,2.784E0,-1.946E5,-1.234E3,-7.624E1,1.717E8,2.332E3,1.461E1,-2.584E2,test.wav
7.678E2,1.01E-1,1.587E-5,2.036E4,3.408E-5,5.356E-3,?,2.24E3,?,?,?,-9.309E-1,3.595E-1,1.168E-1,1.735E-1,3.17E-1,2.109E-1,-8.477E-2,6.198E-2,1.189E-1,0E0,1.293E-1,1.989E3,4.287E6,1.242E10,7.046E13,-1.519E3,4.489E2,2.886E0,-1.987E5,-1.292E3,-7.928E1,1.771E8,2.87E3,1.845E1,-2.517E2,test.wav
6.876E2,8.655E-2,7.031E-6,5.093E4,2.048E-5,8.276E-3,?,1.833E3,?,?,?,-9.3E-1,2.336E-1,2.381E-1,4.637E-1,3.376E-1,2.409E-1,-4.701E-2,1.478E-1,-3.411E-1,0E0,6.57E-2,2.044E3,4.531E6,1.17E10,6.53E13,-1.545E3,4.534E2,2.964E0,-2.027E5,-1.341E3,-8.262E1,1.825E8,2.934E3,1.918E1,-2.516E2,test.wav
2.025E3,5.469E-1,3.317E-5,2.161E4,5.513E-5,1.92E-2,?,2.289E3,?,?,?,-7.528E-1,9.189E-2,4.819E-2,4.601E-1,-4.567E-2,3.404E-1,-3.695E-2,3.454E-1,3.732E-3,0E0,3.449E-1,3.257E3,4.461E6,3.305E9,3.633E13,-1.528E3,4.578E2,3.102E0,-2.067E5,-1.417E3,-8.632E1,1.879E8,3.166E3,2.145E1,-2.356E2,test.wav
1.107E3,1.259E-1,1.407E-4,3.098E4,1.552E-4,3.015E-2,?,2.188E3,?,?,?,-9.038E-1,8.65E-1,1.426E-1,2.623E-1,2.713E-2,1.251E-1,5.359E-2,2.597E-1,1.689E-1,0E0,3.253E-1,2.242E3,3.486E6,8.495E9,4.507E13,-1.532E3,4.622E2,3.218E0,-2.107E5,-1.484E3,-9.024E1,1.934E8,3.084E3,2.147E1,-2.25E2,test.wav
1.237E3,1.686E-1,1.517E-4,4.23E4,1.738E-4,4.017E-2,?,2.282E3,?,?,?,-8.766E-1,6.95E-1,9.153E-2,3.987E-1,2.96E-1,1.922E-2,2.556E-1,7.581E-2,-3.682E-3,0E0,5.003E-1,2.596E3,3.541E6,7.407E9,4.298E13,-1.537E3,4.666E2,3.421E0,-2.148E5,-1.593E3,-9.415E1,1.991E8,3.374E3,2.474E1,-1.86E2,test.wav
1.379E3,2.245E-1,2.544E-4,3.809E4,1.938E-4,4.7E-2,?,2.654E3,?,?,?,-8.472E-1,6.202E-1,1.789E-1,2.557E-1,-4.608E-2,-1.318E-1,-3.57E-2,1.795E-1,-7.416E-3,0E0,6.186E-1,2.511E3,4.106E6,9.008E9,5.288E13,-1.516E3,4.712E2,3.706E0,-2.191E5,-1.742E3,-9.777E1,2.051E8,4.203E3,3.305E1,-1.158E2,test.wav
1.199E3,1.864E-1,1.149E-3,4.178E4,3.626E-4,6.965E-2,?,2.615E3,?,?,?,-8.693E-1,7.399E-1,7.811E-2,2.787E-2,-2.579E-1,-3.535E-1,-2.218E-1,-5.609E-3,-2.278E-1,0E0,7.346E-1,2.142E3,3.77E6,1.035E10,5.846E13,-1.483E3,4.759E2,4.135E0,-2.235E5,-1.962E3,-1.008E2,2.113E8,5.639E3,4.899E1,1.129E1,test.wav
1.118E3,1.848E-1,8.119E-4,5.097E4,3.284E-4,7.072E-2,?,2.38E3,?,?,?,-8.932E-1,7.459E-1,-2.004E-2,-7.582E-2,-2.452E-1,-3.631E-1,-2.751E-1,-1.711E-1,-3.463E-2,0E0,6.805E-1,2.038E3,4.262E6,1.155E10,6.75E13,-1.428E3,4.808E2,4.571E0,-2.281E5,-2.19E3,-1.04E2,2.179E8,6.994E3,6.649E1,1.495E2,test.wav
5.662E2,1.503E-1,1.194E-3,3.401E4,3.632E-4,7.944E-2,?,1.613E3,?,?,?,-9.51E-1,6.125E-1,-1.762E-1,1.038E-1,-2.78E-2,-3.229E-1,-3.935E-1,-6.238E-2,1.272E-1,0E0,7.452E-1,1.785E3,3.84E6,1.086E10,6.165E13,-1.341E3,4.857E2,5.012E0,-2.328E5,-2.426E3,-1.075E2,2.247E8,8.763E3,9.043E1,2.99E2,test.wav
7.483E2,1.66E-1,8.06E-4,5.489E4,3.716E-4,9.021E-2,?,1.853E3,?,?,?,-9.397E-1,7.488E-1,-1.636E-2,-2.003E-1,-2.585E-1,-3.873E-1,-3.535E-1,-5.934E-2,1.897E-1,0E0,6.444E-1,1.671E3,4.08E6,1.308E10,7.509E13,-1.298E3,4.909E2,5.445E0,-2.378E5,-2.662E3,-1.113E2,2.32E8,1.09E4,1.209E2,4.547E2,test.wav
3.502E2,5.518E-2,1.186E-3,4.808E4,4.039E-4,9.866E-2,?,1.367E3,?,?,?,-9.666E-1,7.059E-1,-9.023E-2,-1.369E-1,-2.594E-1,-3.849E-1,-3.789E-1,2.381E-1,3.547E-1,0E0,6.24E-1,1.378E3,3.762E6,1.371E10,7.791E13,-1.231E3,4.961E2,5.878E0,-2.43E5,-2.903E3,-1.152E2,2.395E8,1.355E4,1.606E2,6.191E2,test.wav
2.761E2,4.138E-2,9.47E-4,4.673E4,5.316E-4,1.322E-1,?,8.19E2,?,?,?,-9.885E-1,6.386E-1,-7.916E-2,7.934E-2,-7.704E-2,-3.524E-1,-3.382E-1,4.624E-1,4.133E-1,0E0,6.787E-1,9.446E2,2.42E6,1.063E10,6.226E13,-1.144E3,5.013E2,6.29E0,-2.481E5,-3.137E3,-1.189E2,2.472E8,1.636E4,2.052E2,7.835E2,test.wav
1.954E2,3.101E-2,1.655E-3,3.739E4,6.141E-4,1.373E-1,?,6.8E2,?,?,?,-9.93E-1,5.868E-1,1.713E-1,4.909E-2,1.361E-1,-1.106E-1,-4.183E-1,3.199E-1,3.85E-1,0E0,7.535E-1,1.058E3,2.957E6,1.252E10,7.281E13,-1.069E3,5.064E2,6.693E0,-2.532E5,-3.371E3,-1.223E2,2.549E8,1.917E4,2.533E2,9.498E2,test.wav
3.048E2,4.126E-2,1.469E-3,4.932E4,2.776E-4,6.567E-2,?,8.56E2,?,?,?,-9.878E-1,8.684E-1,-4.479E-1,-3.254E-1,-6.313E-2,-8.754E-2,1.843E-1,5.295E-1,2.61E-1,0E0,3.657E-1,7.488E2,1.646E6,7.799E9,4.762E13,-1.024E3,5.113E2,7.127E0,-2.582E5,-3.622E3,-1.253E2,2.624E8,2.216E4,3.088E2,1.131E3,test.wav
2.192E2,3.442E-2,3.801E-4,5.58E4,9.28E-5,2.312E-2,?,7.29E2,?,?,?,-9.926E-1,8.411E-1,-5.614E-2,-3.373E-1,-6.68E-3,1.45E-1,9.106E-2,1.262E-1,1.65E-1,0E0,1.341E-1,6.66E2,1.269E6,5.784E9,3.472E13,-9.932E2,5.158E2,7.5E0,-2.628E5,-3.845E3,-1.273E2,2.695E8,2.478E4,3.603E2,1.286E3,test.wav
1.354E3,1.871E-1,1.657E-4,4.879E4,1.403E-4,3.848E-2,?,2.661E3,?,?,?,-7.865E-1,7.775E-1,1.486E-1,-1.097E-1,-2.215E-1,-1.515E-2,3.829E-2,4.519E-2,-6.334E-2,0E0,3.364E-1,2.249E3,3.47E6,8.833E9,5.084E13,-1E3,5.202E2,7.86E0,-2.673E5,-4.063E3,-1.292E2,2.764E8,2.713E4,4.1E2,1.438E3,test.wav
1.542E3,2.472E-1,2.243E-3,4.124E4,5.372E-4,1.047E-1,?,3.367E3,?,?,?,-8.01E-1,8.218E-1,-1.584E-1,-2.661E-1,-5.763E-1,8.383E-3,-3.884E-2,-1.063E-1,1.214E-1,0E0,1.026E0,2.223E3,3.382E6,7.849E9,4.637E13,-9.713E2,5.245E2,8.122E0,-2.717E5,-4.233E3,-1.304E2,2.833E8,2.825E4,4.376E2,1.546E3,test.wav
8.163E2,1.991E-1,2.068E-3,4.824E4,4.896E-4,1.136E-1,?,2.175E3,?,?,?,-9.141E-1,7.018E-1,-3.491E-1,-1.233E-1,-4.957E-1,-2.122E-1,-7.701E-2,-6.429E-2,1.695E-1,0E0,1.001E0,1.796E3,3.334E6,9.206E9,5.301E13,-9.498E2,5.288E2,8.328E0,-2.763E5,-4.377E3,-1.312E2,2.905E8,2.887E4,4.546E2,1.629E3,test.wav
4.281E2,1.853E-1,1.032E-3,5.002E4,5.063E-4,1.298E-1,?,1.356E3,?,?,?,-9.647E-1,6.688E-1,-4.723E-1,-6.93E-2,-3.281E-1,-1.447E-1,-1.253E-1,5.616E-2,2.93E-1,0E0,9.059E-1,1.399E3,2.826E6,8.952E9,5.041E13,-9.409E2,5.333E2,8.543E0,-2.811E5,-4.528E3,-1.32E2,2.98E8,2.984E4,4.78E2,1.714E3,test.wav
3.131E2,5.505E-2,1.82E-3,4.368E4,6.949E-4,1.42E-1,?,9.9E2,?,?,?,-9.772E-1,7.184E-1,-2.72E-1,-1.409E-1,-3.62E-1,-2.445E-1,3.246E-3,-9.18E-2,1.531E-1,0E0,1.048E0,1.298E3,3.048E6,1.101E10,6.319E13,-9.27E2,5.38E2,8.774E0,-2.86E5,-4.691E3,-1.327E2,3.059E8,3.115E4,5.081E2,1.805E3,test.wav
9.251E2,1.863E-1,3.543E-3,4.697E4,6.173E-4,1.258E-1,?,1.94E3,?,?,?,-9.272E-1,8.69E-1,-6.07E-1,-4.086E-1,-3.906E-1,-6.088E-2,-5.304E-2,3.763E-2,1.452E-1,0E0,9.252E-1,1.237E3,2.529E6,9.063E9,5.088E13,-9.168E2,5.428E2,9.027E0,-2.911E5,-4.869E3,-1.336E2,3.142E8,3.295E4,5.481E2,1.906E3,test.wav
6.014E2,1.866E-1,2.068E-3,4.757E4,5.916E-4,1.276E-1,?,1.706E3,?,?,?,-9.489E-1,7.356E-1,-2.74E-1,-2.343E-1,-4.349E-1,-1.627E-2,-3.211E-1,-4.717E-2,1.438E-1,0E0,9.001E-1,1.348E3,3.165E6,1.131E10,6.442E13,-9.028E2,5.477E2,9.231E0,-2.965E5,-5.024E3,-1.341E2,3.229E8,3.508E4,5.913E2,1.984E3,test.wav
4.291E2,1.239E-1,1.468E-3,4.885E4,7.005E-4,1.419E-1,?,1.598E3,?,?,?,-9.525E-1,5.939E-1,-1.67E-1,-4.751E-2,-3.623E-1,-1.336E-1,-2.762E-1,-5.522E-2,-6.168E-2,0E0,9.98E-1,1.536E3,3.971E6,1.289E10,7.297E13,-8.865E2,5.527E2,9.375E0,-3.02E5,-5.148E3,-1.34E2,3.319E8,3.711E4,6.294E2,2.031E3,test.wav
4.3E2,4.651E-2,1.506E-3,4.601E4,7.177E-4,1.5E-1,?,1.749E3,?,?,?,-9.457E-1,5.573E-1,-2.707E-1,-2.441E-2,-1.851E-1,-1.006E-1,-2.626E-1,-2.053E-1,-1.744E-1,0E0,9.927E-1,1.66E3,4.387E6,1.381E10,8.058E13,-8.522E2,5.578E2,9.443E0,-3.076E5,-5.232E3,-1.33E2,3.411E8,3.87E4,6.552E2,2.038E3,test.wav
8.926E2,1.875E-1,1.885E-3,4.612E4,4.351E-4,9.998E-2,?,2.24E3,?,?,?,-9.133E-1,6.546E-1,-2.982E-1,2.845E-2,-2.651E-1,-8.472E-2,-3.857E-1,-2.334E-1,-2.956E-1,0E0,6.995E-1,1.734E3,3.981E6,1.143E10,6.6E13,-8.12E2,5.626E2,9.47E0,-3.129E5,-5.292E3,-1.316E2,3.501E8,4.018E4,6.764E2,2.023E3,test.wav
8.76E2,1.869E-1,8.417E-4,5.109E4,1.728E-4,4.293E-2,?,2.331E3,?,?,?,-8.925E-1,5.522E-1,-1.71E-1,-7.741E-2,-1.392E-2,-1.859E-1,-3.036E-1,-2.894E-1,-2.815E-1,0E0,3.487E-1,2.075E3,4.873E6,1.249E10,7.78E13,-7.873E2,5.67E2,9.395E0,-3.179E5,-5.291E3,-1.29E2,3.585E8,4.094E4,6.783E2,1.954E3,test.wav
1.161E3,1.863E-1,1.347E-4,4.63E4,9.984E-5,2.003E-2,?,2.52E3,?,?,?,-8.858E-1,7.355E-1,-3.554E-1,-1.008E-1,1.227E-1,-2.985E-1,-4.712E-1,-3.715E-1,-1.826E-1,0E0,1.339E-1,1.658E3,3.637E6,1.107E10,6.433E13,-8.173E2,5.712E2,9.213E0,-3.226E5,-5.227E3,-1.255E2,3.665E8,4.085E4,6.588E2,1.837E3,test.wav
4.377E2,6.885E-2,7.096E-5,4.704E4,5.688E-5,2.222E-2,?,1.683E3,?,?,?,-9.687E-1,8.059E-1,-3.665E-1,-1.752E-1,-5.071E-2,1.096E-1,-6.156E-2,4.311E-2,4.01E-1,0E0,1.082E-1,1.423E3,3.258E6,1.12E10,6.418E13,-8.567E2,5.752E2,8.947E0,-3.272E5,-5.111E3,-1.213E2,3.743E8,4.034E4,6.274E2,1.687E3,test.wav
3.956E2,5.212E-2,3.253E-4,5.067E4,2.154E-4,6.013E-2,?,8.96E2,?,?,?,-9.811E-1,7.74E-1,-1.738E-1,5.339E-2,-6.362E-2,2.41E-1,1.322E-1,4.062E-2,1.107E-1,0E0,3.542E-1,1.421E3,2.821E6,9.09E9,5.035E13,-8.696E2,5.793E2,8.597E0,-3.319E5,-4.946E3,-1.166E2,3.824E8,3.96E4,5.876E2,1.51E3,test.wav
5.025E2,1.045E-1,2.696E-4,4.835E4,1.462E-4,5.383E-2,?,1.368E3,?,?,?,-9.758E-1,7.582E-1,-3.123E-1,6.101E-2,-3.256E-2,2.54E-1,1.049E-1,1.215E-2,5.084E-2,0E0,3.835E-1,1.396E3,2.384E6,7.406E9,4.032E13,-9.056E2,5.833E2,8.369E0,-3.365E5,-4.849E3,-1.133E2,3.905E8,3.84E4,5.51E2,1.395E3,test.wav
5.578E2,1.028E-1,1.524E-4,4.248E4,1.056E-4,2.743E-2,?,1.339E3,?,?,?,-9.546E-1,7.645E-1,-4.631E-1,7.88E-2,3.525E-2,2.885E-1,3.669E-2,-2.577E-2,1.116E-1,0E0,2.37E-1,1.508E3,2.411E6,6.756E9,3.655E13,-9.461E2,5.873E2,8.205E0,-3.412E5,-4.787E3,-1.108E2,3.987E8,3.699E4,5.167E2,1.314E3,test.wav
5.111E2,1.052E-1,2.146E-4,4.914E4,2.022E-4,4.366E-2,?,1.408E3,?,?,?,-9.554E-1,7.636E-1,-5.566E-1,-1.285E-2,-4.715E-2,2.494E-1,-1.854E-2,-1.388E-1,9.314E-2,0E0,3.732E-1,1.426E3,2.351E6,7.081E9,3.868E13,-9.741E2,5.915E2,8.053E0,-3.461E5,-4.733E3,-1.088E2,4.073E8,3.599E4,4.899E2,1.242E3,test.wav
4.031E2,6.934E-2,2.676E-4,4.285E4,2.641E-4,6.18E-2,?,1.22E3,?,?,?,-9.685E-1,7.495E-1,-4.604E-1,-8.975E-2,-1.137E-1,2.132E-1,9.201E-3,-1.933E-2,8.017E-2,0E0,5.168E-1,1.331E3,2.308E6,7.437E9,4.083E13,-9.951E2,5.958E2,7.927E0,-3.513E5,-4.694E3,-1.072E2,4.164E8,3.511E4,4.671E2,1.185E3,test.wav
3.657E2,1.091E-1,1.833E-3,4.396E4,4.639E-4,8.324E-2,?,9.18E2,?,?,?,-9.808E-1,7.188E-1,-2.466E-1,5.708E-2,-2.683E-2,1.459E-1,-4.627E-2,-3.242E-2,3.735E-2,0E0,6.176E-1,1.457E3,2.95E6,9.415E9,5.293E13,-1.015E3,6.004E2,7.887E0,-3.566E5,-4.706E3,-1.061E2,4.259E8,3.429E4,4.504E2,1.162E3,test.wav
5.097E2,1.239E-1,1.972E-3,4.566E4,2.898E-4,6.648E-2,?,1.107E3,?,?,?,-9.67E-1,7.451E-1,-5.205E-1,-6.147E-2,-9.965E-4,2.537E-1,-3.439E-2,-1.003E-1,4.922E-2,0E0,5.148E-1,1.496E3,2.603E6,8.086E9,4.533E13,-1.025E3,6.05E2,7.876E0,-3.622E5,-4.737E3,-1.053E2,4.36E8,3.362E4,4.377E2,1.151E3,test.wav
5.048E2,1.238E-1,1.765E-4,4.702E4,2.721E-4,6.604E-2,?,1.178E3,?,?,?,-9.666E-1,7.418E-1,-5.854E-1,-3.967E-3,4.876E-2,2.521E-1,-8.377E-2,-1.086E-1,9.81E-2,0E0,4.695E-1,1.49E3,2.494E6,7.406E9,4.146E13,-1.022E3,6.097E2,7.893E0,-3.679E5,-4.786E3,-1.049E2,4.463E8,3.325E4,4.305E2,1.153E3,test.wav
3.93E2,5.688E-2,2.487E-4,4.066E4,2.864E-4,5.909E-2,?,9.07E2,?,?,?,-9.783E-1,7.917E-1,-5.789E-1,4.658E-2,1.211E-1,1.874E-1,-1.001E-2,-6.624E-2,1.28E-1,0E0,4.563E-1,1.225E3,2.076E6,6.982E9,3.887E13,-1.002E3,6.144E2,8.017E0,-3.736E5,-4.898E3,-1.053E2,4.566E8,3.333E4,4.349E2,1.195E3,test.wav
