@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs9" NUMERIC
@ATTRIBUTE "FileName" {augusta.wav,test.wav}
@DATA
1.079E3,1.848E-1,1.15E-3,4.544E4,3.517E-4,7.11E-2,?,2.269E3,?,?,?,-9.002E-1,7.329E-1,-5.57E-2,-7.026E-2,-2.465E-1,-3.709E-1,-2.579E-1,-1.545E-1,2.418E-2,0E0,6.592E-1,1.905E3,3.957E6,1.13E10,6.616E13,-1.415E3,3.711E2,7.038E0,-1.354E5,-2.589E3,-8.772E1,9.961E7,1.678E4,3.182E2,8.125E2,test.wav
4.285E2,1.489E-1,1.609E-3,3.92E4,4.271E-4,8.328E-2,?,1.625E3,?,?,?,-9.528E-1,5.777E-1,-3.936E-2,5.574E-2,-8.93E-2,-2.236E-1,-4.206E-1,-1.305E-1,4.352E-2,0E0,7.889E-1,1.761E3,4.227E6,1.291E10,7.483E13,-1.346E3,3.761E2,7.469E0,-1.391E5,-2.784E3,-9.291E1,1.037E8,1.848E4,3.669E2,9.689E2,test.wav
5.734E2,1.663E-1,1.412E-3,4.184E4,4.043E-4,9.315E-2,?,1.646E3,?,?,?,-9.514E-1,7.73E-1,-1.106E-1,-2.548E-1,-2.883E-1,-4.545E-1,-3.123E-1,1.632E-1,3.627E-1,0E0,6.326E-1,1.45E3,3.803E6,1.35E10,7.689E13,-1.283E3,3.812E2,7.844E0,-1.429E5,-2.964E3,-9.785E1,1.08E8,2.004E4,4.125E2,1.117E3,test.wav
2.761E2,4.138E-2,1.407E-3,4.673E4,5.316E-4,1.322E-1,?,8.19E2,?,?,?,-9.885E-1,6.386E-1,-7.916E-2,7.934E-2,-7.704E-2,-3.524E-1,-3.382E-1,4.624E-1,4.133E-1,0E0,6.787E-1,9.446E2,2.42E6,1.063E10,6.226E13,-1.224E3,3.864E2,8.219E0,-1.469E5,-3.147E3,-1.03E2,1.126E8,2.187E4,4.651E2,1.275E3,test.wav
2.355E2,3.406E-2,1.251E-3,4.995E4,5.015E-4,1.198E-1,?,7.34E2,?,?,?,-9.914E-1,6.038E-1,1.769E-1,-2.976E-2,6.734E-2,-1.021E-1,-3.951E-1,3.008E-1,4.073E-1,0E0,6.511E-1,8.265E2,1.96E6,8.89E9,5.272E13,-1.158E3,3.916E2,8.632E0,-1.509E5,-3.35E3,-1.083E2,1.172E8,2.404E4,5.298E2,1.456E3,test.wav
2.551E2,3.442E-2,1.248E-3,4.442E4,1.604E-4,3.349E-2,?,7.28E2,?,?,?,-9.845E-1,8.621E-1,-4.234E-1,-4.228E-1,-3.725E-2,-4.766E-2,1.305E-1,3.834E-1,2.648E-1,0E0,2.296E-1,7.933E2,1.969E6,9.62E9,5.941E13,-1.103E3,3.966E2,9.057E0,-1.548E5,-3.559E3,-1.134E2,1.218E8,2.622E4,5.988E2,1.647E3,test.wav
1.145E3,1.86E-1,1.545E-4,4.277E4,9.211E-5,2.507E-2,?,2.048E3,?,?,?,-8.553E-1,8.499E-1,-1.161E-1,6.082E-2,-1.491E-1,-1.181E-2,-2.32E-1,-1.359E-1,-2.695E-1,0E0,1.907E-1,1.987E3,3.464E6,9.239E9,5.292E13,-1.08E3,4.013E2,9.479E0,-1.585E5,-3.768E3,-1.182E2,1.262E8,2.84E4,6.71E2,1.841E3,test.wav
1.542E3,2.472E-1,2.337E-3,4.124E4,5.372E-4,1.047E-1,?,3.367E3,?,?,?,-8.01E-1,8.218E-1,-1.584E-1,-2.661E-1,-5.763E-1,8.383E-3,-3.884E-2,-1.063E-1,1.214E-1,0E0,1.026E0,2.223E3,3.382E6,7.849E9,4.637E13,-1.014E3,4.058E2,9.919E0,-1.621E5,-3.987E3,-1.225E2,1.305E8,3.061E4,7.483E2,2.04E3,test.wav
6.098E2,1.991E-1,2.352E-3,3.954E4,5.751E-4,1.134E-1,?,2.077E3,?,?,?,-9.245E-1,6.806E-1,-3.663E-1,-9.296E-2,-4.339E-1,-2.483E-1,-1.034E-1,-4.369E-2,1.738E-1,0E0,1.111E0,1.747E3,3.433E6,9.546E9,5.513E13,-9.705E2,4.104E2,1.035E1,-1.658E5,-4.206E3,-1.267E2,1.35E8,3.295E4,8.309E2,2.238E3,test.wav
2.361E2,3.662E-2,2.517E-3,4.552E4,7.461E-4,1.453E-1,?,9.53E2,?,?,?,-9.781E-1,7.072E-1,-3.747E-1,-3.745E-2,-4.048E-1,-8.621E-2,-1.221E-1,-5.201E-2,1.072E-1,0E0,1.025E0,1.24E3,2.561E6,8.479E9,4.67E13,-9.33E2,4.149E2,1.066E1,-1.695E5,-4.38E3,-1.295E2,1.396E8,3.437E4,8.826E2,2.378E3,test.wav
7.452E2,1.862E-1,3.034E-3,5.032E4,5.141E-4,1.201E-1,?,1.909E3,?,?,?,-9.242E-1,8.629E-1,-5.113E-1,-4.459E-1,-3.878E-1,-2.196E-1,5.293E-2,4.279E-2,1.217E-1,0E0,9.158E-1,1.228E3,2.455E6,8.571E9,4.771E13,-9.096E2,4.195E2,1.088E1,-1.733E5,-4.524E3,-1.314E2,1.443E8,3.536E4,9.176E2,2.477E3,test.wav
6.014E2,1.866E-1,2.103E-3,4.757E4,5.916E-4,1.276E-1,?,1.706E3,?,?,?,-9.489E-1,7.356E-1,-2.74E-1,-2.343E-1,-4.349E-1,-1.627E-2,-3.211E-1,-4.717E-2,1.438E-1,0E0,9.001E-1,1.348E3,3.165E6,1.131E10,6.442E13,-8.989E2,4.242E2,1.109E1,-1.773E5,-4.662E3,-1.329E2,1.493E8,3.682E4,9.625E2,2.564E3,test.wav
4.534E2,1.866E-1,1.514E-3,4.732E4,7.1E-4,1.504E-1,?,1.631E3,?,?,?,-9.512E-1,5.708E-1,-1.712E-1,-4.19E-2,-3.078E-1,-1.644E-1,-2.612E-1,-8.345E-2,-1.149E-1,0E0,1.013E0,1.575E3,4.154E6,1.354E10,7.756E13,-8.844E2,4.291E2,1.129E1,-1.814E5,-4.8E3,-1.342E2,1.545E8,3.849E4,1.013E3,2.645E3,test.wav
5.867E2,1.874E-1,1.663E-3,4.661E4,6.368E-4,1.316E-1,?,1.908E3,?,?,?,-9.418E-1,5.693E-1,-3.421E-1,3.472E-2,-1.746E-1,-4.562E-2,-2.814E-1,-1.974E-1,-1.892E-1,0E0,9.019E-1,1.62E3,4.095E6,1.269E10,7.316E13,-8.748E2,4.34E2,1.148E1,-1.856E5,-4.935E3,-1.352E2,1.599E8,4.037E4,1.068E3,2.715E3,test.wav
9.414E2,1.87E-1,2.124E-3,4.017E4,2.352E-4,5.659E-2,?,2.475E3,?,?,?,-8.856E-1,6.546E-1,-1.805E-1,-3.622E-3,-1.307E-1,-2.27E-1,-3.051E-1,-2.976E-1,-3.127E-1,0E0,4.225E-1,1.987E3,4.518E6,1.159E10,6.953E13,-8.801E2,4.389E2,1.16E1,-1.898E5,-5.043E3,-1.353E2,1.654E8,4.21E4,1.113E3,2.75E3,test.wav
1.161E3,1.863E-1,2.731E-4,4.63E4,9.984E-5,2.003E-2,?,2.52E3,?,?,?,-8.858E-1,7.355E-1,-3.554E-1,-1.008E-1,1.227E-1,-2.985E-1,-4.712E-1,-3.715E-1,-1.826E-1,0E0,1.339E-1,1.658E3,3.637E6,1.107E10,6.433E13,-8.8E2,4.434E2,1.162E1,-1.938E5,-5.104E3,-1.34E2,1.706E8,4.337E4,1.137E3,2.724E3,test.wav
3.786E2,5.188E-2,1.716E-4,4.726E4,1.209E-4,3.034E-2,?,1.331E3,?,?,?,-9.801E-1,7.937E-1,-1.196E-1,1.13E-2,1.057E-2,1.927E-1,5.344E-2,-3.631E-2,2.123E-1,0E0,1.704E-1,1.449E3,3.192E6,1.099E10,6.229E13,-8.607E2,4.476E2,1.15E1,-1.975E5,-5.1E3,-1.307E2,1.755E8,4.423E4,1.137E3,2.62E3,test.wav
3.809E2,4.7E-2,1.2E-3,3.891E4,3.775E-4,5.97E-2,?,1.016E3,?,?,?,-9.808E-1,7.614E-1,-2.199E-1,6.908E-2,-5.781E-2,2.386E-1,1.248E-1,3.546E-2,9.716E-2,0E0,5.836E-1,1.37E3,2.653E6,8.56E9,4.662E13,-8.688E2,4.517E2,1.138E1,-2.011E5,-5.093E3,-1.274E2,1.804E8,4.443E4,1.12E3,2.517E3,test.wav
6.36E2,1.038E-1,1.167E-3,3.497E4,1.539E-4,2.844E-2,?,1.482E3,?,?,?,-9.497E-1,7.59E-1,-4.619E-1,6.877E-2,2.931E-2,2.649E-1,4.99E-2,-4.966E-3,9.119E-2,0E0,3.18E-1,1.617E3,2.585E6,7.168E9,3.955E13,-9.123E2,4.557E2,1.135E1,-2.048E5,-5.126E3,-1.258E2,1.854E8,4.438E4,1.106E3,2.473E3,test.wav
5.111E2,1.052E-1,2.668E-4,4.914E4,2.022E-4,4.366E-2,?,1.408E3,?,?,?,-9.554E-1,7.636E-1,-5.566E-1,-1.285E-2,-4.715E-2,2.494E-1,-1.854E-2,-1.388E-1,9.314E-2,0E0,3.732E-1,1.426E3,2.351E6,7.081E9,3.868E13,-9.323E2,4.598E2,1.125E1,-2.085E5,-5.126E3,-1.234E2,1.904E8,4.401E4,1.077E3,2.396E3,test.wav
3.473E2,6.213E-2,4.585E-4,4.691E4,2.912E-4,7.367E-2,?,1.059E3,?,?,?,-9.774E-1,7.178E-1,-3.175E-1,-2.21E-2,-1.253E-1,1.608E-1,-5.427E-3,5.036E-2,1.067E-1,0E0,5.744E-1,1.254E3,2.235E6,7.519E9,4.15E13,-9.455E2,4.64E2,1.116E1,-2.124E5,-5.132E3,-1.212E2,1.958E8,4.355E4,1.047E3,2.328E3,test.wav
3.805E2,6.189E-2,3.483E-4,4.474E4,2.215E-4,6.723E-2,?,1.107E3,?,?,?,-9.743E-1,7.547E-1,-3.787E-1,-1.501E-3,-3.582E-3,1.746E-1,-3.802E-2,-5.942E-2,6.878E-3,0E0,4.556E-1,1.368E3,2.426E6,7.456E9,4.037E13,-9.674E2,4.684E2,1.113E1,-2.164E5,-5.167E3,-1.199E2,2.014E8,4.347E4,1.033E3,2.294E3,test.wav
4.607E2,9.07E-2,9.117E-4,4.873E4,3.486E-4,7.172E-2,?,1.176E3,?,?,?,-9.652E-1,7.45E-1,-5.856E-1,-4.196E-2,5.355E-2,2.311E-1,-6.203E-2,-1.197E-1,1.136E-1,0E0,5.148E-1,1.542E3,2.662E6,7.868E9,4.392E13,-9.884E2,4.729E2,1.112E1,-2.206E5,-5.212E3,-1.191E2,2.073E8,4.345E4,1.022E3,2.274E3,test.wav
3.93E2,5.688E-2,3.22E-4,4.066E4,2.864E-4,5.909E-2,?,9.07E2,?,?,?,-9.783E-1,7.917E-1,-5.789E-1,4.658E-2,1.211E-1,1.874E-1,-1.001E-2,-6.624E-2,1.28E-1,0E0,4.563E-1,1.225E3,2.076E6,6.982E9,3.887E13,-1.011E3,4.775E2,1.119E1,-2.25E5,-5.298E3,-1.195E2,2.135E8,4.357E4,1.021E3,2.3E3,test.wav
3.23E2,5.2E-2,1.557E-3,4.273E4,4.777E-4,8.745E-2,?,1.17E3,?,?,?,-9.789E-1,5.544E-1,-1.349E-1,9.993E-2,-8.95E-2,8.02E-2,6.182E-2,1.341E-1,6.852E-2,0E0,6.708E-1,1.557E3,3.099E6,9.196E9,5.153E13,-1.008E3,4.822E2,1.138E1,-2.295E5,-5.444E3,-1.215E2,2.199E8,4.393E4,1.037E3,2.39E3,test.wav
7.102E2,1.573E-1,2.199E-3,4.262E4,3.34E-4,7.399E-2,?,1.679E3,?,?,?,-9.415E-1,4.178E-1,-1.056E-1,1.728E-3,-6.187E-2,-8.271E-3,-3.338E-2,3.77E-2,8.717E-2,0E0,8.689E-1,2.226E3,4.382E6,1.021E10,6.258E13,-9.849E2,4.868E2,1.167E1,-2.339E5,-5.634E3,-1.251E2,2.263E8,4.484E4,1.075E3,2.538E3,test.wav
4.345E2,6.946E-2,9.303E-4,5.068E4,2.893E-4,6.226E-2,?,1.403E3,?,?,?,-9.592E-1,4.748E-1,-1.962E-1,-1.002E-1,-2.015E-1,-1.178E-2,2.205E-1,3.103E-2,-3.559E-3,0E0,5.669E-1,1.803E3,3.991E6,1.142E10,6.665E13,-9.749E2,4.914E2,1.205E1,-2.384E5,-5.873E3,-1.306E2,2.328E8,4.679E4,1.147E3,2.753E3,test.wav
5.274E2,1.091E-1,2.77E-4,4.769E4,2.062E-4,4.652E-2,?,1.421E3,?,?,?,-9.504E-1,4.281E-1,-8.524E-2,-7.601E-3,-3.608E-1,1.611E-1,1.751E-1,4.212E-2,3.969E-2,0E0,4.55E-1,1.816E3,4.02E6,1.152E10,6.614E13,-9.796E2,4.96E2,1.237E1,-2.428E5,-6.088E3,-1.356E2,2.394E8,4.866E4,1.214E3,2.95E3,test.wav
1.501E2,2.307E-2,4.527E-4,5.174E4,3.01E-4,6.437E-2,?,3.33E2,?,?,?,-9.962E-1,8.409E-1,-2.107E-1,-5.433E-2,4.015E-2,1.226E-1,3.861E-2,-2.529E-2,2.059E-2,0E0,2.634E-1,7.382E2,1.289E6,4.97E9,2.735E13,-9.737E2,5.004E2,1.258E1,-2.472E5,-6.246E3,-1.389E2,2.458E8,4.992E4,1.255E3,3.08E3,test.wav
4.215E2,6.909E-2,8.151E-4,5.132E4,2.452E-4,6.418E-2,?,9.18E2,?,?,?,-9.782E-1,7.429E-1,-2.18E-1,-3.328E-2,-6.634E-2,1.835E-1,1.271E-1,2.638E-2,1.172E-1,0E0,4.624E-1,1.414E3,2.817E6,9.133E9,5.084E13,-9.591E2,5.048E2,1.274E1,-2.516E5,-6.379E3,-1.412E2,2.524E8,5.183E4,1.308E3,3.176E3,test.wav
5.67E2,1.057E-1,4.865E-4,4.904E4,1.61E-4,3.879E-2,?,1.288E3,?,?,?,-9.678E-1,7.333E-1,-2.791E-1,2.681E-2,-6.581E-2,1.428E-1,1.041E-1,-1.923E-2,8.064E-2,0E0,3.569E-1,1.453E3,2.611E6,7.945E9,4.35E13,-9.778E2,5.092E2,1.296E1,-2.561E5,-6.545E3,-1.446E2,2.592E8,5.379E4,1.369E3,3.317E3,test.wav
3.087E2,4.639E-2,5.107E-4,4.538E4,2.687E-4,6.121E-2,?,7.65E2,?,?,?,-9.886E-1,8.585E-1,-3.833E-1,1.389E-1,1.035E-2,1.833E-1,-6.332E-2,-1.209E-1,-3.674E-2,0E0,3.712E-1,1.056E3,1.807E6,6.104E9,3.251E13,-9.825E2,5.137E2,1.316E1,-2.606E5,-6.706E3,-1.482E2,2.661E8,5.588E4,1.432E3,3.458E3,test.wav
4.032E2,1.101E-1,5.94E-4,4.449E4,3.935E-4,7.716E-2,?,9.7E2,?,?,?,-9.762E-1,7.401E-1,-3.032E-1,7.67E-2,-8.114E-2,2.252E-1,-5.403E-2,-8.248E-2,-6.131E-2,0E0,6.22E-1,1.456E3,2.869E6,8.997E9,4.879E13,-9.808E2,5.182E2,1.34E1,-2.652E5,-6.888E3,-1.524E2,2.731E8,5.81E4,1.503E3,3.628E3,test.wav
3.343E2,5.2E-2,1.147E-3,4.955E4,4.643E-4,1.085E-1,?,8.61E2,?,?,?,-9.828E-1,7.304E-1,-2.08E-1,2.72E-2,-4.978E-2,9.34E-2,1.19E-1,4.327E-2,2.881E-2,0E0,7.636E-1,1.299E3,2.592E6,8.56E9,4.692E13,-9.638E2,5.227E2,1.363E1,-2.699E5,-7.066E3,-1.564E2,2.805E8,5.991E4,1.562E3,3.792E3,test.wav
3.387E2,5.212E-2,1.174E-3,4.18E4,4.114E-4,8.461E-2,?,8.05E2,?,?,?,-9.844E-1,7.617E-1,-2.257E-1,1.813E-2,5.337E-3,1.497E-1,8.811E-2,1.346E-1,1.532E-1,0E0,6.034E-1,1.105E3,2.242E6,7.941E9,4.335E13,-9.569E2,5.274E2,1.38E1,-2.748E5,-7.222E3,-1.595E2,2.881E8,6.084E4,1.592E3,3.921E3,test.wav
2.291E2,3.442E-2,1.086E-3,5.095E4,3.23E-4,7.085E-2,?,4.93E2,?,?,?,-9.939E-1,8.727E-1,-3.726E-1,1.699E-1,1.663E-1,2.136E-1,5.837E-2,-3.524E-2,1.308E-1,0E0,3.768E-1,8.341E2,1.457E6,5.409E9,2.947E13,-9.571E2,5.32E2,1.398E1,-2.797E5,-7.38E3,-1.622E2,2.958E8,6.146E4,1.615E3,4.041E3,test.wav
2.803E2,5.164E-2,5.713E-4,5.518E4,2.608E-4,7.137E-2,?,6.81E2,?,?,?,-9.919E-1,8.442E-1,-2.734E-1,2.699E-2,7.316E-2,2.083E-1,7.699E-2,-4.037E-2,8.561E-2,0E0,4.198E-1,9.451E2,1.711E6,6.434E9,3.586E13,-9.47E2,5.367E2,1.416E1,-2.846E5,-7.541E3,-1.648E2,3.037E8,6.205E4,1.637E3,4.156E3,test.wav
2.046E2,3.101E-2,7.195E-4,5.281E4,2.544E-4,6.653E-2,?,7.09E2,?,?,?,-9.913E-1,7.144E-1,-1.386E-3,-1.408E-1,6.111E-3,1.047E-1,1.244E-1,2.697E-2,9.805E-2,0E0,3.675E-1,1.12E3,2.696E6,1.051E10,6.106E13,-9.371E2,5.413E2,1.433E1,-2.896E5,-7.698E3,-1.669E2,3.117E8,6.291E4,1.665E3,4.256E3,test.wav
2.102E2,4.578E-2,1.858E-3,4.796E4,5.977E-4,1.14E-1,?,5.63E2,?,?,?,-9.945E-1,8.016E-1,1.332E-1,-5.069E-2,1.137E-1,1.906E-1,6.449E-2,2.296E-3,-2.684E-2,0E0,6.18E-1,1.048E3,2.607E6,1.056E10,6.127E13,-9.052E2,5.459E2,1.445E1,-2.946E5,-7.828E3,-1.681E2,3.197E8,6.423E4,1.7E3,4.318E3,test.wav
2.699E2,4.639E-2,1.867E-3,4.231E4,2.973E-4,6.271E-2,?,7.03E2,?,?,?,-9.907E-1,8.28E-1,-3.316E-1,5.578E-2,1.019E-2,2.012E-1,7.008E-2,-2.323E-2,1.225E-1,0E0,4.807E-1,9.308E2,1.764E6,6.381E9,3.459E13,-9.104E2,5.506E2,1.468E1,-2.996E5,-8.023E3,-1.715E2,3.28E8,6.682E4,1.782E3,4.473E3,test.wav
3.097E2,4.712E-2,8.836E-4,5.14E4,4.277E-4,9.388E-2,?,7.08E2,?,?,?,-9.901E-1,8.302E-1,-2.232E-1,1.08E-1,-1.143E-2,1.639E-1,1.309E-1,-2.017E-2,3.908E-2,0E0,7.139E-1,1.009E3,1.84E6,6.532E9,3.535E13,-8.867E2,5.551E2,1.488E1,-3.047E5,-8.201E3,-1.742E2,3.363E8,6.884E4,1.846E3,4.598E3,test.wav
2.608E2,4.675E-2,1.043E-3,4.092E4,4.978E-4,1.001E-1,?,6.93E2,?,?,?,-9.906E-1,7.658E-1,-2.013E-1,9.425E-3,-6.899E-3,1.743E-1,8.732E-2,7.435E-2,5.236E-2,0E0,8.263E-1,1.103E3,2.337E6,8.431E9,4.654E13,-8.668E2,5.597E2,1.511E1,-3.097E5,-8.394E3,-1.772E2,3.448E8,7.118E4,1.921E3,4.74E3,test.wav
2.748E2,4.688E-2,1.208E-3,4.57E4,3.611E-4,7.512E-2,?,6.46E2,?,?,?,-9.919E-1,8.327E-1,-2.232E-1,9.294E-2,2.845E-2,1.972E-1,1.305E-1,1.384E-2,9.47E-3,0E0,5.478E-1,9.445E2,1.904E6,7.206E9,3.999E13,-8.536E2,5.643E2,1.523E1,-3.148E5,-8.531E3,-1.78E2,3.533E8,7.322E4,1.977E3,4.788E3,test.wav
1.984E2,3.455E-2,9.277E-4,4.555E4,2.927E-4,5.55E-2,?,5.04E2,?,?,?,-9.946E-1,8.498E-1,-2.495E-1,1.084E-1,8.434E-3,2.999E-1,-1.932E-2,-1.156E-1,-2.185E-3,0E0,3.045E-1,8.633E2,1.757E6,6.546E9,3.505E13,-8.686E2,5.688E2,1.524E1,-3.2E5,-8.602E3,-1.763E2,3.62E8,7.471E4,2.001E3,4.732E3,test.wav
2.074E2,3.357E-2,3.212E-4,5.085E4,2.444E-4,5.135E-2,?,5.11E2,?,?,?,-9.953E-1,9.069E-1,-2.995E-1,1.525E-1,1.479E-1,1.334E-1,6.478E-2,-9.84E-2,-3.013E-2,0E0,2.46E-1,6.825E2,1.224E6,4.671E9,2.505E13,-8.732E2,5.734E2,1.505E1,-3.251E5,-8.561E3,-1.706E2,3.708E8,7.548E4,1.981E3,4.508E3,test.wav
1.908E2,4.48E-2,2.55E-4,3.562E4,1.612E-4,3.244E-2,?,6.86E2,?,?,?,-9.931E-1,4.625E-1,2.661E-1,3.017E-1,7.126E-2,3.949E-2,3.735E-2,9.919E-2,4.531E-2,0E0,1.949E-1,1.276E3,3.685E6,1.383E10,7.843E13,-8.816E2,5.778E2,1.471E1,-3.302E5,-8.433E3,-1.622E2,3.794E8,7.545E4,1.921E3,4.173E3,test.wav
2.016E2,2.258E-2,1.655E-3,4.272E4,4.621E-4,7.845E-2,?,7.12E2,?,?,?,-9.793E-1,-3.953E-1,1.201E-1,2.307E-1,1.577E-1,3.862E-1,1.148E-1,3.203E-1,1.355E-1,0E0,7.089E-1,2.03E3,6.693E6,1.851E10,1.151E14,-8.64E2,5.823E2,1.426E1,-3.353E5,-8.241E3,-1.517E2,3.884E8,7.471E4,1.83E3,3.765E3,test.wav
3.968E2,6.201E-2,3.492E-3,3.451E4,5.201E-4,8.997E-2,?,1.174E3,?,?,?,-9.739E-1,3.034E-2,4.075E-1,3.585E-1,4.024E-2,1.942E-1,1.019E-2,-8.386E-2,-4.583E-2,0E0,9.337E-1,2.275E3,6.187E6,1.524E10,9.5E13,-8.623E2,5.867E2,1.393E1,-3.405E5,-8.109E3,-1.438E2,3.974E8,7.366E4,1.749E3,3.466E3,test.wav
4.708E2,5.481E-2,1.997E-3,4.354E4,2.587E-4,7.03E-2,?,1.824E3,?,?,?,-9.575E-1,-2.119E-1,2.25E-1,2.863E-1,4.02E-2,1.576E-1,-1.084E-1,1.186E-1,4.08E-2,0E0,6.484E-1,2.677E3,6.57E6,1.22E10,8.881E13,-8.907E2,5.911E2,1.383E1,-3.456E5,-8.113E3,-1.404E2,4.064E8,7.32E4,1.713E3,3.348E3,test.wav
4.069E2,6.189E-2,2.274E-3,3.133E4,5.535E-4,9.818E-2,?,1.005E3,?,?,?,-9.706E-1,-2.098E-1,3.694E-1,5.654E-1,-1.953E-3,1.143E-1,-1.285E-1,8.139E-2,3.542E-2,0E0,1.022E0,2.537E3,6.929E6,1.356E10,9.188E13,-8.931E2,5.954E2,1.384E1,-3.507E5,-8.181E3,-1.39E2,4.155E8,7.243E4,1.684E3,3.307E3,test.wav
3.559E2,4.114E-2,2.086E-3,5.906E4,1.048E-4,4.643E-2,?,1.265E3,?,?,?,-9.585E-1,-3.074E-1,3.053E-1,3.925E-1,-5.666E-2,1.399E-1,-1.265E-2,-3.245E-2,1.205E-1,0E0,2.281E-1,2.414E3,5.897E6,1.236E10,8.199E13,-9.173E2,5.997E2,1.381E1,-3.558E5,-8.222E3,-1.367E2,4.245E8,7.119E4,1.639E3,3.235E3,test.wav
3.686E2,6.14E-2,2.143E-3,4.703E4,5.103E-4,1.052E-1,?,1.085E3,?,?,?,-9.724E-1,-3.121E-1,4.345E-1,5.025E-1,1.3E-1,4.16E-2,1.013E-2,1.081E-1,-4.576E-2,0E0,7.577E-1,2.646E3,7.591E6,1.544E10,1.082E14,-9.51E2,6.04E2,1.394E1,-3.61E5,-8.365E3,-1.377E2,4.338E8,6.976E4,1.611E3,3.282E3,test.wav
4.889E2,8.24E-2,1.937E-3,4.681E4,1.278E-4,3.695E-2,?,9.82E2,?,?,?,-9.657E-1,-1.43E-1,3.247E-1,5.384E-1,2.516E-1,-3.744E-1,-6.709E-2,-1.243E-2,-9.828E-2,0E0,1.864E-1,1.174E3,2.807E6,1.241E10,7.27E13,-9.961E2,6.082E2,1.418E1,-3.661E5,-8.567E3,-1.406E2,4.43E8,6.907E4,1.61E3,3.405E3,test.wav
3.875E2,6.897E-2,4.106E-4,5.369E4,2.421E-4,6.359E-2,?,1.109E3,?,?,?,-9.776E-1,1.958E-2,3.133E-1,1.188E-1,-8.353E-3,-4.424E-3,-4.411E-2,3.111E-2,1.052E-1,0E0,4.56E-1,2.17E3,5.584E6,1.458E10,9.057E13,-9.919E2,6.125E2,1.442E1,-3.713E5,-8.775E3,-1.439E2,4.525E8,6.93E4,1.631E3,3.539E3,test.wav
5.427E2,3.442E-2,9.704E-4,4.429E4,3.905E-4,9.829E-2,?,1.116E3,?,?,?,-9.522E-1,-4.536E-1,7.957E-2,1.648E-1,2.784E-2,3.317E-1,9.546E-2,1.27E-1,6.257E-2,0E0,1.135E0,2.804E3,7.526E6,1.104E10,9.932E13,-9.77E2,6.17E2,1.481E1,-3.767E5,-9.079E3,-1.501E2,4.625E8,7.125E4,1.71E3,3.79E3,test.wav
4.088E2,6.897E-2,1.309E-3,4.383E4,3.677E-4,9.085E-2,?,1.266E3,?,?,?,-9.705E-1,1.451E-1,4.104E-1,2.704E-1,1.438E-1,1.174E-1,8.355E-2,-4.762E-2,-1.47E-1,0E0,7.785E-1,2.151E3,5.558E6,1.435E10,8.752E13,-9.703E2,6.214E2,1.539E1,-3.822E5,-9.503E3,-1.608E2,4.726E8,7.485E4,1.854E3,4.22E3,test.wav
3.102E2,5.212E-2,2.585E-3,4.281E4,4.78E-4,8.842E-2,?,1.32E3,?,?,?,-9.807E-1,-7.248E-2,4.029E-1,3.3E-1,4.605E-2,1.972E-1,-3.52E-3,9.592E-2,1.67E-2,0E0,9.257E-1,1.843E3,5.692E6,1.83E10,1.072E14,-9.811E2,6.26E2,1.611E1,-3.879E5,-1.002E4,-1.756E2,4.833E8,8.004E4,2.059E3,4.825E3,test.wav
